genes,logFC,logCPM,F,PValue,FDR
YOR290C,-7.75610447383862,6.53320468480412,916.67217335788,7.55767696249609e-10,2.49566075897635e-06
YDR033W,-3.66980771048088,8.97349429575197,898.617181545589,8.2080603814384e-10,2.49566075897635e-06
YAR071W,-3.95611455153384,7.59969427224265,738.94295660259,1.84711867555276e-09,2.95469548430611e-06
YER011W,-4.2782858428712,7.57146406860657,695.863718216896,2.36872570572848e-09,2.95469548430611e-06
YER081W,3.13823029783188,9.13694373137607,691.621489093007,2.4294486797452e-09,2.95469548430611e-06
YML123C,-4.49325572718556,8.98422001388061,632.256395907713,3.52171720731454e-09,3.41178809973684e-06
YHR215W,-4.2477294792152,7.2543482740776,585.310797728341,4.84441227310153e-09,3.41178809973684e-06
YDR261C-D,-2.52576915936515,7.41436024320706,581.759193125754,4.96775759378456e-09,3.41178809973684e-06
YGR234W,-4.22060561123865,8.47980776417786,579.464776159979,5.04951371446005e-09,3.41178809973684e-06
YPL257W-B,-2.50783962219919,7.2599827858469,533.472896469636,7.10423884630636e-09,3.68356284243793e-06
YOL103W-B,-2.42406693817408,7.67138417681165,511.513889560083,8.44919714269766e-09,3.68356284243793e-06
YER138C,-2.37412598776856,7.45780390036206,509.819785547242,8.56557046543827e-09,3.68356284243793e-06
YAR009C,-2.43899782128523,7.06060940647578,501.898188211203,9.13684508335182e-09,3.68356284243793e-06
YOR153W,-2.72703401282483,9.78725452052981,501.604931881163,9.15888588203093e-09,3.68356284243793e-06
YJR029W,-2.31796149140971,7.57226447508532,495.935956528163,9.59819982849586e-09,3.68356284243793e-06
YJR027W,-2.35093098993978,7.71506928418155,494.767231275595,9.69199234977912e-09,3.68356284243793e-06
YPR158C-D,-2.40226195971223,7.69316399214523,471.471926020762,1.1822439807442e-08,3.82102196970473e-06
YDR365W-B,-2.29375610838303,7.37600982292449,470.991800147405,1.18721530337568e-08,3.82102196970473e-06
YPR137C-B,-2.18481913636277,7.25957401898881,458.816176348035,1.3224068253602e-08,3.82102196970473e-06
YLR157C-B,-2.33004003735894,7.74217916808264,455.298484830807,1.3649738007563e-08,3.82102196970473e-06
YML039W,-2.41264650846922,7.47531194402087,451.309191167828,1.4153221582463e-08,3.82102196970473e-06
YOR142W-B,-2.16869319036544,7.15840801804127,450.154045352399,1.43032897354085e-08,3.82102196970473e-06
YHR214C-B,-2.16220906156772,7.45646019071637,447.583905504675,1.46443202016269e-08,3.82102196970473e-06
YBL005W-B,-2.1668955215766,7.30368052562205,433.702907984718,1.66708047235876e-08,3.82102196970473e-06
YML045W,-2.32348489210413,7.52292317826709,433.524589736876,1.66990246960852e-08,3.82102196970473e-06
YIL121W,-2.72723005897871,6.69298524000644,431.360452294676,1.70462770228453e-08,3.82102196970473e-06
YER160C,-2.23146156430664,7.28051732443563,431.150096958103,1.70805051935709e-08,3.82102196970473e-06
YDR316W-B,-2.2873170726155,7.35262822710501,424.765399471789,1.81611403880554e-08,3.82102196970473e-06
YMR045C,-2.12435867415404,7.42735073284706,424.418356341524,1.82222721791543e-08,3.82102196970473e-06
YGR027W-B,-2.30103280926634,7.64699715717144,418.047752812379,1.93911275124484e-08,3.9305815467733e-06
YLR227W-B,-2.28090150118922,7.37413478818158,408.278529096887,2.13699409576771e-08,4.1919551923753e-06
YPR158W-B,-2.29237727785598,7.32651779693776,404.406743364664,2.22230319834385e-08,4.22307054660279e-06
YGR038C-B,-2.12514741171436,7.47559426230833,395.78107614558,2.42805245169254e-08,4.47423847234616e-06
YBR067C,-2.87775200606373,9.06412863076348,392.106444673949,2.52284559587513e-08,4.50037753714732e-06
YBR012W-B,-2.02468406740659,7.02830142546817,388.624684210699,2.61692931176615e-08,4.50037753714732e-06
YOR273C,-2.14790838074776,7.97982088794506,386.931272768432,2.66425902544488e-08,4.50037753714732e-06
YDR098C-B,-2.01752024120535,7.25936306479426,363.954033830278,3.42480044193024e-08,5.462205147446e-06
YGR161C-D,-1.98466390661708,7.37870840545527,362.171075424654,3.49444308791471e-08,5.462205147446e-06
YNL284C-B,-2.12779767107455,7.85096680333198,360.996111623024,3.54129789717548e-08,5.462205147446e-06
YDL039C,-3.02208148198642,7.70788739669353,359.722596698814,3.5929650698543e-08,5.462205147446e-06
YMR050C,-2.23104167862139,7.71953046148056,310.724683824188,6.54139964365221e-08,9.70201249586563e-06
YLR035C-A,-2.07656624176989,6.69888120437844,299.201091322114,7.63289957274661e-08,1.10513481671124e-05
YDR210C-D,-1.99189461332014,7.30758880355377,294.669776964952,8.12334708317855e-08,1.1487924096002e-05
YGR035C,-3.69579296508469,5.6884996870383,257.887711314351,1.39822284063374e-07,1.9324075213395e-05
YKL109W,-2.24601112783903,7.67215553126931,250.27685382177,1.57923291342879e-07,2.13407007701344e-05
YPL019C,-2.61165672815465,7.85243818999115,236.657198855117,1.98187187683901e-07,2.59229333661335e-05
YNL054W-B,-1.78609551494359,7.12740622448013,235.66947126551,2.01577003292701e-07,2.59229333661335e-05
YPL025C,3.80044341899743,3.95413255627993,234.799865023704,2.04621082317778e-07,2.59229333661335e-05
YDL037C,-4.03002012751316,4.54183253193061,232.558941624369,2.12732067323277e-07,2.64004837018948e-05
YKL062W,-2.08369015884926,7.0592111937912,226.977777549159,2.34733364470913e-07,2.85482717869524e-05
YBR092C,-2.61762002171624,7.36581917398095,214.561869818912,2.94731514800876e-07,3.44981165203579e-05
YDR406W,-1.92198284851381,7.39425915662623,214.513337259879,2.9500116083845e-07,3.44981165203579e-05
YDR281C,-3.899135596384,3.20931700959724,207.418392139578,3.37937977942825e-07,3.87736008277419e-05
YER001W,-2.46751965361347,6.04855716800856,204.227809261891,3.59760115721979e-07,4.0512986364914e-05
YKR039W,2.23947145006761,6.84306942876882,198.189977560234,4.06050710122672e-07,4.48944430591994e-05
YER124C,-1.93404382278454,6.35118964176906,195.562911823903,4.28485227099854e-07,4.65289047498967e-05
YHL047C,-1.67474634389816,7.42427579579848,189.496596751312,4.86455350083757e-07,5.18971049799882e-05
YHR092C,-2.2541105326709,9.77807902894253,180.414074796073,5.92660689687328e-07,6.20306653798943e-05
YPL095C,-1.9534750409507,6.28651319521008,179.724754784545,6.01843324685704e-07,6.20306653798943e-05
YCR025C,2.70603661762939,3.51037994649456,176.839343156752,6.42248908363911e-07,6.50919268626823e-05
YCL064C,-1.41495858725738,8.50773020987507,173.953537691843,6.86076364162635e-07,6.83939404995571e-05
YDR277C,-1.8526708601848,7.03465408954971,171.961448438866,7.18505605431545e-07,7.04714933327295e-05
YIL011W,-1.64434549913921,5.25073738834388,165.831141037195,8.3096174676756e-07,8.0207593366564e-05
YLL061W,1.44623947374045,6.40364897924945,164.661836573787,8.5483015692775e-07,8.12222216293382e-05
YFL002W-A,-1.30433892837364,6.21656018380471,161.796735007793,9.17005148428481e-07,8.5789358578363e-05
YJL012C,-1.28613692220639,8.10539941183534,155.494069493652,1.07474488583035e-06,9.9023085617187e-05
YLR413W,-2.25694185320518,8.34866452741002,153.023578397426,1.14565972857994e-06,0.00010398144491783
YOR192C-B,-1.26115099365706,6.41957276159497,151.40620434587,1.19524080639171e-06,0.000105669092011352
YCR021C,-1.71072612852338,5.74182978173602,151.286725336426,1.19900795079481e-06,0.000105669092011352
YIL169C,-2.84291379953862,7.82280232118927,149.695121948767,1.25062248967554e-06,0.000108643362281671
YOR306C,-1.28017200721541,6.64616698924368,146.225075135466,1.37304386717708e-06,0.000117598306426815
YLL053C,-2.38669936738814,3.68454383656444,143.222434119175,1.49116385976149e-06,0.000125941214322356
YIL056W,-1.42091453765047,7.0311344045879,141.361728817591,1.57070914652217e-06,0.000130842223561662
YGL028C,-1.57031719881452,6.5759571341755,139.994687833178,1.63252009713025e-06,0.000132663263825843
YDR399W,-1.71900060353962,7.65415061908657,139.502584561373,1.65550617293953e-06,0.000132663263825843
YGR087C,2.54353081892044,3.70168536336399,139.449320844,1.65801809747806e-06,0.000132663263825843
YCR018C,-1.75435952716389,4.48112092404498,136.335048470976,1.81346737059333e-06,0.000143216819228286
YBR093C,-1.97896876294663,7.30828218225556,134.898295378646,1.89125668914472e-06,0.000147445281111398
YJR010W,1.46290610783854,6.44858394763387,132.559344478589,2.02694866640369e-06,0.000154705798607031
YFR055W,-1.80533584152621,6.72553727938071,132.422292549504,2.03526786524626e-06,0.000154705798607031
YOR376W,3.28128700258496,2.60949290873911,131.239269019048,2.10886666800339e-06,0.000157339849993733
YML122C,3.40365765130029,3.17058032573284,131.038711859806,2.12166875505445e-06,0.000157339849993733
YDR011W,-1.18766351640353,7.65442152857348,129.357191915061,2.23288373647152e-06,0.000163592361463655
YBL005W,-1.34865947982284,5.95561754689854,128.006945633824,2.32745659447339e-06,0.000168491232749913
YLR410W-B,-1.30283769811781,6.3348943458615,126.619301885657,2.4298758363246e-06,0.000171245417921521
YPR015C,2.05147697712701,4.47952805871943,126.412139801457,2.44564140671833e-06,0.000171245417921521
YPR124W,-1.16886644450562,7.66226717893368,126.355370844592,2.44998377884761e-06,0.000171245417921521
YOR343W-B,-1.23107877988303,6.10587565349698,125.722829178971,2.49902047979885e-06,0.0001726879947461
YPR064W,2.88782404925413,3.1878896282233,124.555367495777,2.59276183117378e-06,0.000177152637026604
YGR161W-B,-1.30940560441669,6.26664389216932,123.188989678017,2.7080765115886e-06,0.000182975702966337
YHR136C,-4.35139629201436,5.77190329187427,121.769187967975,2.83471016548362e-06,0.000189427170508856
YDR034C-D,-1.26890066689875,6.28482005534854,120.572595768815,2.94717651209965e-06,0.000194801960544326
YFR015C,-2.90014196382273,9.25937884952569,119.702634765512,3.03242865892388e-06,0.000198281706181894
YLR136C,-1.51160577077434,5.39246154256339,119.34726959741,3.0681305025662e-06,0.000198481931767075
YKL037W,1.82536772016157,4.76508148558601,116.861350967357,3.33300894199302e-06,0.000211893835132701
YEL065W,-1.49297563480522,6.56564174228818,116.753389777335,3.34514194585419e-06,0.000211893835132701
YEL071W,1.25549173286518,8.80864105519897,116.401198915125,3.38510455880198e-06,0.000212214647650256
YJR147W,-1.19037860709308,5.62802633049767,115.032446764104,3.54614511777108e-06,0.000220041923073122
YDR077W,-3.19047921747727,11.5428347068084,114.642737397284,3.593723359163e-06,0.000220741734818891
YJR150C,-2.86430321405939,2.99251362936744,114.0062414915,3.6731444252162e-06,0.000223363912497397
YHR216W,-1.13404493344176,8.01503190794858,113.076041715037,3.79316574120248e-06,0.000228378622497547
YLR111W,3.00316345280529,2.96056911998211,112.514279670289,3.86800533802159e-06,0.000230601377063817
YLL052C,-2.59529144737965,3.13563099914017,112.230718990451,3.90647691888361e-06,0.000230633846055643
YGR233C,-1.30370185559977,6.21475660114975,111.345252482334,4.02970224566056e-06,0.000234623591569348
YMR120C,-1.81939705929935,7.33766631462473,111.194062343944,4.05122136404893e-06,0.000234623591569348
YMR056C,2.00623010576277,5.89762432140026,110.02304039265,4.22281030149619e-06,0.000242253862673569
YLR108C,1.42172892265174,5.74354301308226,109.397851175657,4.31810763383335e-06,0.000245405724498511
YBL100W-B,-1.15771184484151,5.66720150867985,109.036354957741,4.37442709625773e-06,0.000246304547892067
YDR055W,-1.83153738707282,7.41079500661315,108.712920930898,4.42558999783216e-06,0.000246577925687886
YNL217W,-1.2545327255203,7.25170252381716,108.270346656761,4.49680666429184e-06,0.000246577925687886
YJL082W,-1.08264981193622,7.40401358775433,108.244994257389,4.50092908261065e-06,0.000246577925687886
YBR070C,1.53456974991482,5.49918815995952,107.593142377506,4.60854977364312e-06,0.000250025221466446
YOR100C,2.33560635890928,3.54255995292665,107.370209696237,4.64608617426548e-06,0.000250025221466446
YPR149W,-2.09178415317946,8.51003435232379,106.103617515956,4.86669127127217e-06,0.000258512475943573
YFR030W,1.14365076309106,6.35748223367005,105.893111967394,4.90460322366589e-06,0.000258512475943573
YCL019W,-1.33464526524802,6.03694903688426,105.521172159545,4.9724882477933e-06,0.000258512475943573
YMR006C,-1.64925108495626,7.33610980411118,105.513795429106,4.97384635510575e-06,0.000258512475943573
YOL158C,-1.4559081119077,7.57325202016933,103.963006024137,5.26985751325914e-06,0.000271576301170583
YER042W,1.24712251517864,5.80612336992092,103.288252783005,5.40545274068022e-06,0.00027622317744602
YLR312C,1.50455820769447,4.64299554504034,102.265653131892,5.61929549299164e-06,0.000284757799107351
YDR261W-B,-1.21931431659948,6.02615764569889,99.5876544011137,6.23108412828453e-06,0.000313150599868581
