genes,logFC,logCPM,F,PValue,FDR
YGR234W,-4.24336250337759,8.48875062051223,4103.00324754664,1.07610351208457e-30,6.54701376752251e-27
YDR033W,-3.74395200147019,8.94123849201255,3202.43362944928,2.84435876077397e-29,6.35864829112494e-26
YAR071W,-4.28995159365471,7.64475300764678,3178.88687474396,3.13542815144228e-29,6.35864829112494e-26
YIL121W,-2.8717511257284,6.69270662072862,2980.59788330122,7.33607917018024e-29,1.11581764178441e-25
YOR290C,-7.59021570803265,6.55952149443911,2898.53860888637,1.06027086917706e-28,1.29013759361465e-25
YHR215W,-4.56155819738279,7.28058836543156,2819.7927674719,1.52471514604458e-28,1.5460611580892e-25
YML123C,-4.66080059809714,9.23125668136836,2494.18517423923,7.68329948575151e-28,6.67788486733031e-25
YER011W,-4.19938885559627,7.53519411638402,1959.83203832699,1.83228356584694e-26,1.3934516518266e-23
YOR153W,-2.77684921118314,9.77578889376717,1907.760338435,2.60970131237158e-26,1.47190761603e-23
YDR365W-B,-2.32964654738108,7.46181642008336,1907.24851620102,2.61891251409826e-26,1.47190761603e-23
YER138C,-2.46260190636213,7.56979720789124,1904.92120445719,2.66123993693787e-26,1.47190761603e-23
YDR261C-D,-2.56968070438869,7.54797167741235,1772.13488782966,6.86967643366651e-26,3.48292595186892e-23
YML039W,-2.48451792621156,7.60728637348237,1733.70932156774,9.15811438733058e-26,4.28599753327071e-23
YER081W,3.1344108897871,9.06213399532591,1633.62710122037,1.99663676356583e-25,8.67681290681038e-23
YOL103W-B,-2.46608015409237,7.79217634934246,1601.55806481769,2.58877299635329e-25,1.05000632732089e-22
YPL257W-B,-2.43959605652892,7.3786746564385,1569.3692952535,3.37728672220922e-25,1.28421327612006e-22
YGR038C-B,-2.25438362853372,7.57750586714188,1525.49598700305,4.89518573641942e-25,1.75190058943387e-22
YAR009C,-2.46153978215236,7.19840968923906,1518.14227109516,5.21475623188547e-25,1.76258760637729e-22
YPL095C,-1.98996837020659,6.24254969577362,1472.13659136267,7.79981830229899e-25,2.49758392374669e-22
YJR027W,-2.3875281376366,7.82605517178417,1452.2715809128,9.3164514047091e-25,2.83406451731251e-22
YJL012C,-1.46777585273117,8.15046854334242,1433.95104278864,1.09987162167937e-24,2.99963261028813e-22
YBR012W-B,-2.01631922465648,7.12097128912095,1433.69449786032,1.10244749466162e-24,2.99963261028813e-22
YCL064C,-1.394356641986,8.5025072322611,1426.39514032371,1.17852406366887e-24,2.99963261028813e-22
YPL019C,-2.40473196613338,7.89262877333673,1425.95512285956,1.18328702575469e-24,2.99963261028813e-22
YPR137C-B,-2.26120389103012,7.38346288276604,1412.95080194406,1.33382744486181e-24,3.2460024698157e-22
YLR227W-B,-2.38466646695089,7.46884023666637,1396.34385136882,1.55670166932318e-24,3.62075080638004e-22
YMR050C,-2.30626772896841,7.8147139147867,1389.31652428532,1.66279179942492e-24,3.62075080638004e-22
YLR157C-B,-2.44964645117209,7.88818900142636,1389.08895662259,1.66635474323868e-24,3.62075080638004e-22
YML045W,-2.30856405974625,7.62792193588972,1361.72522829293,2.1609732956821e-24,4.41310552629331e-22
YOR142W-B,-2.15525323031466,7.26356900161934,1360.99879468457,2.17608753761998e-24,4.41310552629331e-22
YHR214C-B,-2.19535017514151,7.56473980091287,1352.82354269137,2.35424371561058e-24,4.62039315024992e-22
YDR316W-B,-2.29275648463495,7.46538481707595,1343.9535460344,2.56543332663712e-24,4.87753011226883e-22
YGR027W-B,-2.39758465265632,7.75692606204013,1335.76202445034,2.77863469930287e-24,5.12279197289656e-22
YJR029W,-2.27662529225071,7.6991647368614,1319.24957593992,3.26858091348378e-24,5.78881992588832e-22
YPR158W-B,-2.33783569552739,7.46392082315836,1317.36377641577,3.3301889777464e-24,5.78881992588832e-22
YPR158C-D,-2.41695560955794,7.80901768282729,1311.16542188482,3.54164118969941e-24,5.96389360635715e-22
YDR098C-B,-2.17351345932128,7.36603953213407,1308.77638985479,3.62695699268926e-24,5.96389360635715e-22
YER160C,-2.20699403151155,7.36660032843332,1283.9061129654,4.65879999959758e-24,7.45898399935571e-22
YOR273C,-2.20350139210201,7.96267718419671,1249.94199007008,6.60917514946713e-24,1.03103132331687e-21
YMR045C,-2.25725065406093,7.52096180839866,1206.16834123003,1.0518695515755e-23,1.59989358794633e-21
YDR281C,-3.94357052748437,3.22214696642167,1178.37687518866,1.42511143226313e-23,2.11472633021679e-21
YBR067C,-3.033306726238,8.99433510860252,1144.23001982902,2.08991260062847e-23,3.02738768148181e-21
YDR210C-D,-2.0901759000344,7.40204278200136,1138.96468652559,2.21921285177904e-23,3.13992813726132e-21
YOR306C,-1.34294441996898,6.70553206017065,1127.929808532,2.51896245200144e-23,3.48303808135835e-21
YGR161C-D,-2.03090242779635,7.5221007506261,1117.1123958888,2.85544216991763e-23,3.86055781372863e-21
YNL284C-B,-2.14384585608647,7.95064753914738,1114.89281056749,2.93028473508076e-23,3.87562007135465e-21
