genes,logFC,logCPM,F,PValue,FDR
YOR290C,-7.02736137941287,6.52288254995932,2011.15013556927,1.42473536234363e-17,6.34679421978814e-14
YML123C,-4.72136739602808,9.22440606931904,1804.38263846726,3.23007671173373e-17,6.34679421978814e-14
YGR234W,-4.1930115684257,8.53906440473233,1775.17214842119,3.65313725706621e-17,6.34679421978814e-14
YIL121W,-2.80766436702441,6.71942112119667,1743.86938259525,4.17758382082484e-17,6.34679421978814e-14
YDR033W,-3.81742670668392,9.00226749099819,1494.16692633678,1.33847469909397e-16,1.51482556669039e-13
YER081W,3.16680796070506,9.05549324808906,1472.29607064799,1.49563162747118e-16,1.51482556669039e-13
YHR215W,-4.55694748437462,7.30161008429901,1203.04888618662,6.83063715734379e-16,5.9299688578826e-13
YER011W,-4.32379864403085,7.63086487735802,929.419884749801,4.73114917519903e-15,3.59389919221057e-12
YAR071W,-4.2175771025339,7.66693958116164,914.238795272027,5.35185037620223e-15,3.61368830402011e-12
YOR153W,-2.78094355263264,9.81739425186186,900.838229657099,5.97715535873892e-15,3.63231731150564e-12
YAR009C,-2.42663117269109,7.20384560327188,808.24907652434,1.34471550892358e-14,7.42894195248056e-12
YDR261C-D,-2.56340827581522,7.53312924903177,722.685208384748,3.09915133555275e-14,1.31807379195044e-11
YBR012W-B,-2.01222840577872,7.1339251923202,714.72511815374,3.36583934433553e-14,1.31807379195044e-11
YML039W,-2.47319561750992,7.58500933490665,712.590540580371,3.44170504396937e-14,1.31807379195044e-11
YOR273C,-2.22387334591916,7.97232416981111,709.229160529242,3.56512874227229e-14,1.31807379195044e-11
YLR157C-B,-2.42933454438605,7.88211961165193,707.07000263556,3.64704911573658e-14,1.31807379195044e-11
YJR029W,-2.30532464174949,7.66746771889332,706.031112028779,3.68722304807595e-14,1.31807379195044e-11
YHR214C-B,-2.17524350118084,7.56348846182554,689.222183547563,4.41212350295064e-14,1.48958191819061e-11
YML045W,-2.32109805358844,7.63098658636078,658.75606566154,6.17728544727591e-14,1.85961429631865e-11
YER138C,-2.42836433772062,7.5501689199357,657.619000340565,6.25719349454614e-14,1.85961429631865e-11
YOL103W-B,-2.46087545912959,7.7865519994606,652.068480005016,6.66444061891889e-14,1.85961429631865e-11
YPL095C,-2.03051437957458,6.24629557660681,651.1824121954,6.73218932351659e-14,1.85961429631865e-11
YGR035C,-3.69887913045445,5.6404993563484,623.739303775353,9.27215880348532e-14,2.25936655411093e-11
YNL284C-B,-2.11823476102127,7.93816313306973,622.900455634105,9.36534980976879e-14,2.25936655411093e-11
YPR137C-B,-2.27098913723107,7.35824669809924,620.611920592302,9.62502911773873e-14,2.25936655411093e-11
YDR281C,-3.86065595986906,3.16655671922048,617.948941112147,9.93750986403134e-14,2.25936655411093e-11
YPL257W-B,-2.39839021407427,7.35167080713306,617.109958210798,1.00383243312482e-13,2.25936655411093e-11
YBL005W-B,-2.1671746023133,7.39006733903225,611.045705596404,1.08024181003879e-13,2.34451052843061e-11
YDR098C-B,-2.11111246837761,7.34286579843954,602.176719778598,1.20413931125848e-13,2.52329468776476e-11
YHL047C,-1.76352162887755,7.51391146034421,563.349585686046,1.97440314542632e-13,3.86273970432689e-11
YGR038C-B,-2.23892956926918,7.5679272548885,562.734566719137,1.99045592716203e-13,3.86273970432689e-11
YPR158C-D,-2.45044752766814,7.79187958468843,560.283750448598,2.05590893679411e-13,3.86273970432689e-11
YPR158W-B,-2.32074660432305,7.44015426885253,555.7649483681,2.18307900785533e-13,3.86273970432689e-11
YKL109W,-2.19082283779205,7.6256883988461,554.842332686512,2.2101244320393e-13,3.86273970432689e-11
YDR365W-B,-2.36907664633554,7.46239277307727,554.349908899693,2.22471432699426e-13,3.86273970432689e-11
YMR045C,-2.28159638346705,7.49830261489288,547.971894123535,2.42387936794779e-13,3.94777245662476e-11
YGL028C,-1.69618792986928,6.59620055677494,546.605202867383,2.46913646174414e-13,3.94777245662476e-11
YGR027W-B,-2.37266879329124,7.74229638259471,545.873876882026,2.49374610540532e-13,3.94777245662476e-11
YBR067C,-3.0332506338147,9.0682490513497,544.708477730342,2.53353835458887e-13,3.94777245662476e-11
YDL039C,-3.26075474405725,7.66195718013377,541.103492535974,2.66125278582118e-13,4.04310829485882e-11
YLR227W-B,-2.33205915413642,7.45907123380093,537.739208502297,2.78704585900388e-13,4.13094577686989e-11
YJR027W,-2.35995336570317,7.82400302298832,533.707700829836,2.9467395435314e-13,4.26365147762865e-11
YPL019C,-2.43725072100774,7.89958319890246,529.668894435916,3.11718345740298e-13,4.40537764433439e-11
YDR210C-D,-2.06872570064651,7.38152671984764,525.864594240114,3.28799722993108e-13,4.54117253779345e-11
YLL061W,1.3904283364876,6.48368091214652,522.571266479885,3.44445680619959e-13,4.6515475580611e-11
YDR316W-B,-2.26676270589529,7.45375467917928,518.392037690639,3.65527448787918e-13,4.82893544844386e-11
YER160C,-2.22578923957099,7.3555620773077,465.831886837134,8.05135420315414e-13,1.04102296792697e-10
YNL160W,-2.40547460259187,6.97607771961257,462.003034807832,8.55659814038469e-13,1.08330097706495e-10
YGR161C-D,-2.02710904123167,7.51393108663381,455.180529645185,9.54840507138066e-13,1.18419709426082e-10
YOR142W-B,-2.16824625401743,7.25479582419234,453.775005542874,9.76852792154452e-13,1.18726688358452e-10
YIL011W,-1.69942564850559,5.37103054254791,438.63969273122,1.25412956834688e-12,1.49438144840078e-10
YJL012C,-1.3379103237573,8.14497477030906,421.159488429198,1.69150750855495e-12,1.97678675567085e-10
YFR055W,-1.98319177247133,6.83501168061707,411.180278311814,2.01748181120616e-12,2.29873464432968e-10
YJR150C,-3.25476604506553,3.0191400501891,410.486984191185,2.04264720740172e-12,2.29873464432968e-10
YDR406W,-2.00578584201861,7.42013259153206,393.716526808022,2.77442193191509e-12,3.06548401459055e-10
YER124C,-1.80930889042426,6.42484556530354,392.015922445577,2.86392261621391e-12,3.10786745334499e-10
YBR092C,-2.84972546167245,7.38392168839103,382.410622546964,3.43512730226078e-12,3.66232782734014e-10
YNL054W-B,-1.90720657091019,7.2384776131148,376.109972837726,3.87968864485084e-12,4.06497722323423e-10
YOR343W-B,-1.36128152802953,6.21930026385414,374.757721032134,3.98337883855919e-12,4.09946896585509e-10
YHR136C,-4.54676687176387,5.72567868469439,373.355900881376,4.09419333734631e-12,4.09946896585509e-10
YMR050C,-2.29466426828886,7.81772777855298,372.589066556286,4.15628557043426e-12,4.09946896585509e-10
YFR015C,-2.90826301536327,9.18280149069377,372.269893231022,4.18244324309718e-12,4.09946896585509e-10
YDR034C-D,-1.32576315045409,6.42595062752893,363.063949956535,5.02344870833564e-12,4.84335497846789e-10
YBL100W-B,-1.28605377159473,5.70936454962692,362.306293374481,5.10078523320627e-12,4.84335497846789e-10
YLR035C-A,-2.03756052107389,6.79126717373028,351.525976745304,6.36089336000327e-12,5.94694599211383e-10
YFL002W-A,-1.35001024843299,6.30763834752023,348.981304001826,6.70753284554979e-12,6.17601168218273e-10
YPL025C,3.63502924454422,4.01752551104112,346.197240915315,7.11149819500186e-12,6.45023500463079e-10
YER001W,-2.32126688633884,6.26184825194729,344.285932817812,7.40476538609522e-12,6.5475100541964e-10
YLR410W-B,-1.34914634415606,6.41334386237505,344.098649023029,7.4342306029217e-12,6.5475100541964e-10
YOR306C,-1.23659126302264,6.69013694889961,340.796856418983,7.97611999998104e-12,6.92441160569783e-10
YHR092C,-2.4496113712285,9.89086996718769,332.181189488699,9.61349643145511e-12,8.22834053717644e-10
YCL064C,-1.38940095111493,8.49478292189312,330.598137115512,9.95405336731288e-12,8.40149754349449e-10
YMR015C,-1.38102408908088,5.92325410826651,327.119463122711,1.07514630074059e-11,8.95022475287747e-10
YLR413W,-2.28513206089791,8.29380996280269,324.753624621504,1.13350704821445e-11,9.30854369189084e-10
YDR399W,-1.78878809248999,7.58707551970556,323.779070396769,1.15858348287589e-11,9.38761576724901e-10
YGR161W-B,-1.40561954292436,6.43991172024514,318.611972766695,1.30249224235199e-11,1.04147965220698e-09
YPR149W,-2.2187959954616,8.43813742249415,317.808404365688,1.32664177127852e-11,1.04701325247527e-09
YDR055W,-2.06347065175192,7.51835196989064,316.036367329507,1.38170852141485e-11,1.07649265187668e-09
YCR018C,-1.73036342302717,4.52440899125961,313.41449511728,1.46799485589817e-11,1.12924110623964e-09
YJR010W,1.35903079420954,6.45881108935932,310.22123077777,1.58143678873212e-11,1.20129892064064e-09
YCL019W,-1.38765377772748,6.13603920958758,306.673319027916,1.71927239050216e-11,1.28987880457798e-09
YKL062W,-2.15155609548644,7.0766250674585,304.314195592241,1.81844338501791e-11,1.347643957409e-09
YPL057C,-1.21031035144562,7.18519541242674,297.214499605989,2.15823536086854e-11,1.5801923238552e-09
YFR030W,1.20814718646429,6.43160634846162,296.282558242791,2.20795635928257e-11,1.59735128516192e-09
YLL052C,-2.5255486530671,3.2094712757823,294.779991567826,2.2908755983468e-11,1.63784129542983e-09
YDR077W,-3.39803284689832,11.5656032986296,293.034222133251,2.39167467565029e-11,1.67063459458894e-09
YOR192C-B,-1.31471532569052,6.49056352991642,293.033348810044,2.39172634078061e-11,1.67063459458894e-09
YPR064W,2.74483220765806,3.27724071660093,290.296583356651,2.56001540113373e-11,1.75430426464611e-09
YER037W,-1.9257966381849,5.57365654884128,290.152404684376,2.56924600219687e-11,1.75430426464611e-09
YBR070C,1.61444299150341,5.56152698595653,289.243554915149,2.6283067451409e-11,1.77469112113569e-09
YIL056W,-1.42835357917933,7.00295870366414,286.408709054607,2.8226319158152e-11,1.88495979696802e-09
YOL158C,-1.66321990945233,7.63586881015763,278.315551591286,3.47318236396269e-11,2.29418795932623e-09
YBL005W,-1.25059080768984,5.98197491073717,276.926489046969,3.60111874463599e-11,2.3531181302315e-09
YPL134C,1.46366428030695,6.14772651729145,267.600517822378,4.61203769474708e-11,2.98163330542319e-09
YER042W,1.39412418874378,5.87851334768939,264.641646713508,4.99723363524826e-11,3.19665145277933e-09
YLR111W,3.12335610136019,2.94028587491778,260.568682451843,5.58846958232292e-11,3.53761767206004e-09
YOR376W,3.48528736617853,2.67956447270649,259.532065765267,5.75132242018936e-11,3.59312889197456e-09
YBR244W,-2.65054125848862,5.02628487421434,259.263313589868,5.79441552432956e-11,3.59312889197456e-09
YJR147W,-1.38420632145464,5.71326976566516,256.11884805541,6.32673112198598e-11,3.88359040689988e-09
YIL169C,-2.94647050419034,7.75931230485684,255.113044488789,6.50852081392524e-11,3.95522809862237e-09
YMR195W,-1.53142997753588,6.75682128305391,244.976395446841,8.71168906978476e-11,5.2416766808992e-09
YDR261W-B,-1.2294833969414,6.0879523620868,244.593125050176,8.81021575969061e-11,5.24898835016077e-09
YGR155W,-1.13114630413058,9.15496275753332,242.782233918092,9.29312446347704e-11,5.48294343345146e-09
YEL065W,-1.37382830852172,6.60356200580719,240.180181836425,1.00403646923249e-10,5.85922706868054e-09
YDR210W-B,-1.25615869220214,6.21940430809965,239.903556943395,1.01237262170719e-10,5.85922706868054e-09
YKR069W,1.05273369609532,5.78009448674984,237.005055098498,1.10459490750514e-10,6.33266344614032e-09
YGR233C,-1.32099200704162,6.24182832313099,235.538891791189,1.15484043739409e-10,6.5588461103214e-09
YDR011W,-1.32300093026104,7.73549064285481,234.497296964502,1.19210803576589e-10,6.7078153086568e-09
YPR124W,-1.13931064184874,7.70855575478478,231.665244096497,1.30051094877056e-10,7.25064682172359e-09
YMR173W,-2.024670281612,4.92833058156298,227.169110849852,1.49632466154976e-10,8.26264471173719e-09
YMR272C,-1.38237558630019,7.29840866374366,226.8966922501,1.50922093632192e-10,8.26264471173719e-09
YJL077C,1.87447144503881,4.98517019189526,226.345368576151,1.53570726902479e-10,8.33258310166399e-09
YOR108W,-1.34579975375676,6.59496155544579,225.574806738056,1.5736120565482e-10,8.46269067933047e-09
YDL037C,-4.3113726569005,4.62703146094947,222.340948369921,1.74466609942332e-10,9.30029463701362e-09
YBR069C,-1.3597408583569,7.62677027139481,221.0153532561,1.82078911697813e-10,9.62168301206618e-09
YOL109W,-2.57511205732397,8.40973188298018,219.292376811673,1.92541277844371e-10,1.00868391850021e-08
YMR006C,-1.90699573051353,7.27305500184699,217.181978556021,2.06295205541782e-10,1.07150082399778e-08
YNL217W,-1.48398486147525,7.32010912486379,213.47920722952,2.33201236755513e-10,1.20098636929089e-08
YMR056C,1.88386642433506,5.80355203843276,210.705861127049,2.55963879521299e-10,1.30713655113524e-08
YNR067C,-1.38276906661739,6.63408173381626,209.203599786626,2.69337702316178e-10,1.36397101414618e-08
YER053C,-1.40266604549475,7.51419221722364,207.494500169381,2.85523966907678e-10,1.43399103049418e-08
YOR100C,2.08207214055142,3.40310020995271,201.255268491767,3.54696287295996e-10,1.76679453926046e-08
YOL130W,-1.10366773678134,7.24814993455491,197.606180164599,4.03860730776278e-10,1.98249524573655e-08
YBR093C,-2.36744751400242,7.25122995413967,197.560427984441,4.04524289075747e-10,1.98249524573655e-08
YKL051W,-1.12742050047448,6.81507395952845,195.183293265193,4.40759884202672e-10,2.14279825303971e-08
YOR049C,-1.10565729381388,5.38482536109846,193.346423072086,4.71283974256331e-10,2.27301008853629e-08
YNL134C,-1.18102393376607,7.33166975659077,192.765609832548,4.81428125673435e-10,2.3036525352106e-08
YLL053C,-2.24103781801317,3.80369090106652,191.566097810609,5.0317001156372e-10,2.37724494174113e-08
YEL071W,1.18133139381445,8.80190885341114,191.487576442373,5.04631557486598e-10,2.37724494174113e-08
YGR087C,2.76562373993625,3.54922784541672,189.147799039498,5.50467819103924e-10,2.57322533591888e-08
YGR177C,-1.66463294571672,4.66332436445939,187.157035316459,5.93199832432682e-10,2.75181326846825e-08
YKL182W,-1.16777122963869,9.64625105412346,186.803631008903,6.01171705791298e-10,2.76766701219221e-08
YDR019C,-1.81429706289882,5.52150921172069,185.581846046582,6.29680804144862e-10,2.87712048630701e-08
YOL104C,-2.43684607900091,2.29581749656351,183.407198099443,6.84292386604585e-10,3.10331703984781e-08
YCR025C,2.53841153875767,3.4350238791553,181.806904565119,7.27909951234796e-10,3.27403790107984e-08
YIL094C,-1.15021371412327,7.92895981396672,181.637375890424,7.32712118721175e-10,3.27403790107984e-08
YPR009W,-1.26989856527888,5.52846061372965,181.131779945552,7.47248177766586e-10,3.31461837685222e-08
YKR039W,1.9957741426589,6.8742494159393,179.38036273249,8.0018462851763e-10,3.52371158514611e-08
YDR277C,-1.75316966907525,7.0440767798949,177.372513250653,8.6616466549076e-10,3.78682206632183e-08
YGR051C,2.46123174363099,4.77595136535828,174.688029961303,9.64216540577981e-10,4.18538851220885e-08
YMR120C,-1.92921890384307,7.4233204885723,172.228787813391,1.06518632792819e-09,4.59087752824085e-08
YHR128W,-1.27784024971968,6.66377041599236,170.542695099709,1.14132700594019e-09,4.88439733457642e-08
YLR213C,1.24947221486555,5.10798169049928,167.649920842329,1.28675797356734e-09,5.4682714722858e-08
YJR078W,2.12150671894573,3.71793024708337,166.470468091851,1.35198568929466e-09,5.70556738461365e-08
YLR112W,1.44044951774204,4.02549105444271,166.299592544685,1.36174247260782e-09,5.70710965933634e-08
YGR180C,-0.826454937169852,9.09279733843761,163.386237419411,1.54098613625267e-09,6.41409092466264e-08
YHR216W,-1.30581190645665,8.08449806276862,161.114584319631,1.69937235626489e-09,6.98817929216502e-08
YGR153W,1.29309374713155,3.99661099810004,161.080167597345,1.70190971736124e-09,6.98817929216502e-08
YCL048W,2.10475351679347,2.49403768869945,160.918078259521,1.71391748577431e-09,6.99025272553723e-08
YOR095C,-1.10194621255913,6.4291629729914,160.286784738679,1.76160703555288e-09,7.1368573033699e-08
YNL141W,-1.46246786619247,6.54392274625611,159.84169743713,1.79613283170117e-09,7.22854252864107e-08
YGR050C,1.44577765271806,4.32940255581754,158.39211605284,1.91400027638216e-09,7.65222347340422e-08
YML122C,3.04761949319214,3.17038900829441,158.148176024697,1.93468377317389e-09,7.684361627175e-08
YER056C,-1.23546794703518,8.0673553330279,157.630682320248,1.97940459320570e-09,7.81093617721494e-08
YAR073W,-1.55096821640698,4.89700601174873,153.62528575424,2.36797649169773e-09,9.28093298957502e-08
YGL255W,-1.51278195692378,6.90932679134073,153.490605991165,2.38246757672158e-09,9.28093298957502e-08
YOR178C,-1.60287365905135,6.19994276741503,152.413119493769,2.50208350597935e-09,9.68481622027802e-08
YMR145C,-0.910036164289382,8.4715895215524,152.101415893274,2.53794382786778e-09,9.76144597591931e-08
YNL024C,-1.51518175850208,5.09006687367383,151.624564233365,2.59393499856433e-09,9.91405219262606e-08
YJL082W,-1.05108822633669,7.45325255742335,151.470646269333,2.61230521579428e-09,9.92186174773867e-08
YDR089W,-1.40296046514105,5.41335784641337,151.235438363763,2.64066254050282e-09,9.96727096809666e-08
YBL044W,2.97149115295275,3.11529780579865,150.239209940765,2.76469628344843e-09,1.03710242682198e-07
YGR044C,-1.15076051362985,5.81196831428139,149.116401556933,2.91246105201579e-09,1.08582980448466e-07
YOL155C,-2.23952476230396,7.99876956314653,148.977039506656,2.93141723797795e-09,1.08623308263366e-07
YKL045W,0.803196801157348,5.96679836141104,148.244596249157,3.03336919288954e-09,1.11719906576907e-07
YML035C,-0.724812165895751,6.62951806850976,147.562849166012,3.13188291972632e-09,1.14653328332391e-07
YLR258W,-2.02147948898969,8.52939784876572,146.355552988639,3.31535488119775e-09,1.2012731528428e-07
YER091C,1.45710447950114,9.0746074222623,146.319957201807,3.32094602069428e-09,1.2012731528428e-07
YLR312C,1.44695834632526,4.62326563909675,143.90393654607,3.72661610643889e-09,1.34003822951652e-07
