"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",28.9886624093545,-0.624444833624989,0.892947785511572,-0.699307220149769,0.484360055799933,0.596928677813236
"21S_rRNA",168.507207542303,-0.780293592797797,0.816164789796174,-0.956049075570467,0.33904744106154,0.453647266762617
"HRA1",2.57241458586486,-0.313661343409004,0.802395076538082,-0.390906365929225,0.695866448308967,0.779801343145826
"ICR1",152.553109541983,0.166766311131987,0.0926469679334086,1.80001909238793,0.071857623583555,0.128099097847057
"LSR1",285.79119120024,-0.674645749279668,0.458276962518726,-1.47213542127835,0.140984311991629,0.223882271718626
"NME1",34.1077204085541,-0.301366098736045,0.266469899666967,-1.13095737684703,0.258073031736675,0.364947844579106
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",2.07031865127655,-0.218906416707633,1.11386413427882,-0.196528831453367,0.84419626842038,0.888719964852972
"Q0050",13.7869919490324,-0.318433222562983,0.860743216863249,-0.369951474870088,0.711418646634661,0.791974755008029
"Q0055",10.4736913567017,-0.527037120292337,0.993226034760265,-0.530631600307928,0.595674093226526,0.698168194320841
"Q0060",0.564255826390029,-1.08594953623441,1.68813428269239,-0.643283859209615,0.520039927672513,NA
"Q0065",0.300264737580901,-0.677225748859791,1.80417250577199,-0.375366405758418,0.707387985685433,NA
"Q0070",0,NA,NA,NA,NA,NA
"Q0075",0.201454971297824,-0.196332397960496,2.74613096105437,-0.0714941860912249,0.943004451546336,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",1.27660906194493,-0.815328295473909,1.21285103942804,-0.67224108234957,0.50143023106186,0.612332393771686
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",1.27769742329692,-1.2787874287605,1.11570837004092,-1.14616638460245,0.251726313964859,0.358048203430474
"Q0110",0.180219105690655,-1.63901454984555,2.77940943342637,-0.58969885117826,0.555392565561462,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.465961834781675,1.21637287362105,1.48609821254924,0.818501000370964,0.413071171048697,NA
"Q0130",5.72771561157919,0.245053769660243,0.906405474859275,0.270357777459684,0.786885019644206,0.848871867736061
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.89602314206467,-1.30316098946432,1.05295889856505,-1.23761809814252,0.21585770055189,0.316771421856054
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",2.53901647778464,-0.21479630509746,0.758463022899061,-0.28319944230959,0.777023955835092,0.841892682391835
"Q0255",0.153794551986146,0.284557600977832,3.11653965008542,0.0913056251249788,0.927249748457984,NA
"Q0275",3.23174459553324,-1.57862404262651,0.788292617515489,-2.00258635885993,0.0452217052518572,0.0867682413323575
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",141.082136982105,-0.835708453032388,0.602473191406448,-1.38712969299341,0.165402219217139,0.255452384052355
"RDN5-2",4.64137241435808,-1.35851479758922,0.65240410020158,-2.08232106016726,0.0373131535016871,0.0736314386206151
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",77.977527012379,-0.925711957784784,0.831671232769433,-1.11307439924572,0.265676477688032,0.373534889761167
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",14.5128940153691,0.65095006561482,0.288581072443133,2.25569217032796,0.0240899162651676,0.0506803827654612
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",77.5477733396629,-1.79340132768974,0.374971938257025,-4.782761440832,1.72903283065114e-06,9.81822349611988e-06
"RUF20",134.517578944587,0.345725707537447,0.183679548981071,1.88222210613701,0.0598058653934405,0.109946601864997
"RUF21",45.1603038163957,0.523937441621915,0.683888259757279,0.766115566610058,0.443607541409617,0.557961213531631
"RUF22",0.230978514298544,-1.15812168832999,2.16701396496367,-0.534432037381635,0.593042658484605,NA
"RUF23",9.22204639096157,0.415296879742413,0.360971128577152,1.1504988816679,0.249938454555233,0.355658803230788
"RUF5-1",332.31817552689,-0.142774547732385,0.17753940585522,-0.80418511622606,0.421290073268904,0.537173386105744
"RUF5-2",207.749514037321,-0.129053709409804,0.164561862945555,-0.784226108648882,0.432907447896102,0.548166351267132
"SCR1",876.028435929601,-1.02626682863761,0.866626602627222,-1.18420877633624,0.236330428872254,0.339966921812958
"SRG1",195.850076416905,-1.00937004410389,0.177251640561202,-5.69455967182077,1.23690721838429e-08,1.0222720009407e-07
"TLC1",1588.49629561374,0.298922570888138,0.0925617651684099,3.22943896266745,0.00124033354438461,0.00382315257691223
"YAL001C",594.662378368074,0.370253875194077,0.110767759939061,3.3426140909392,0.000829932302782917,0.00266411504796836
"YAL002W",513.841726973034,-0.0322587954199798,0.0727998532725988,-0.443116214797671,0.65768167741636,0.750155707210661
"YAL003W",8613.85961802295,-0.824621908687985,0.125009660098205,-6.59646548946843,4.2107546034598e-11,4.93527412330777e-10
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",12128.6153767037,-0.710552087413478,0.175895862923849,-4.03961796259584,5.3538336055343e-05,0.000225484027875029
"YAL007C",1161.56129216223,0.232558838298929,0.0897860266143593,2.59014511576277,0.00959354810945966,0.0229457884520736
"YAL008W",471.911691985101,0.239127229502528,0.143556598824045,1.66573484926056,0.0957662376094898,0.162849231183274
"YAL009W",383.33574461715,0.245801642779583,0.0735971275632109,3.33982657908041,0.000838307209542386,0.00268696070491601
"YAL010C",377.72355080864,0.027137881860141,0.0955376236744196,0.284054394660512,0.776368695744054,0.84183536573254
"YAL011W",455.441183686229,0.375778045959665,0.0844939974126724,4.44739339440112,8.69185707616459e-06,4.3177422745623e-05
"YAL012W",6121.15552230619,0.197121969518948,0.121479158256397,1.62268139118068,0.104657531401797,0.175036792014064
"YAL013W",1317.49625873635,0.280073926775271,0.0757520907349332,3.69724352236413,0.000217953241243917,0.000816642775923597
"YAL014C",1222.05905048407,0.148468393739353,0.145487199879637,1.02049110754886,0.307495604498579,0.419613330605374
"YAL015C",528.5446216414,0.520392998640503,0.0924313186902948,5.63005057175651,1.80156790241472e-08,1.45250033943767e-07
"YAL016C-A",23.5332727593136,-0.758426691848044,0.409631837802461,-1.85148375164575,0.0640999901559145,0.116379998665107
"YAL016C-B",59.5582538816222,0.87991421391467,0.230464960361083,3.81799564036137,0.000134540302565352,0.000525321264373429
"YAL016W",1769.62203275833,-0.0773787243750687,0.0466659896802336,-1.65813957670856,0.0972892972817171,0.164953565301074
"YAL017W",1277.39389480887,0.0828851563729953,0.101316703773341,0.818079875144975,0.413311579477352,0.529151287466923
"YAL018C",3.11082372177759,0.685043924506223,0.612570032101812,1.11831119481269,0.263434107341884,0.370777877149785
"YAL019W",684.161121632473,-0.671568701672815,0.177211659455143,-3.78964174105489,0.000150864708660306,0.000583127461424219
"YAL019W-A",1.12297585503805,-1.35231934780326,0.99043470970624,-1.36537960003881,0.172133772219304,0.263807621593429
"YAL020C",493.850402122583,0.0818882138568822,0.111831500701943,0.73224640054803,0.464018187850685,0.577785974172488
"YAL021C",1185.61755549843,-0.349758499261791,0.0950824249142962,-3.67847685391964,0.000234630979255076,0.000874654363527553
"YAL022C",1160.2088326367,0.0197415152161962,0.128441239793142,0.153700752561953,0.877845691375256,0.913486503805499
"YAL023C",3921.70150847448,-0.16667797222295,0.0731863165966404,-2.27744720562424,0.0227595338969339,0.0482980186144018
"YAL024C",280.963884992146,0.186564198422816,0.102626905264227,1.81788779406804,0.069081284259805,0.124157822488223
"YAL025C",777.565904939766,-1.36131903053573,0.181255770435776,-7.51048657520163,5.89079964298647e-14,9.35004752972335e-13
"YAL026C",925.715819586819,-0.0579548038498774,0.0978472151495754,-0.592298960796013,0.553650411671616,0.660379924995986
"YAL026C-A",22.4845944923631,0.38158121761714,0.396651800756432,0.962005509339549,0.336046836478768,0.450639355025579
"YAL027W",256.157915963273,-0.0996982131422312,0.103948013628066,-0.959116097196037,0.337500261948014,0.452220143501133
"YAL028W",494.792861584623,0.341238723229533,0.0955741817590123,3.5704069545681,0.000356427048041348,0.00126089418122898
"YAL029C",1344.04592247076,-0.0704105299513203,0.109728047079783,-0.641682157161925,0.521079576739189,0.630830945043382
"YAL030W",770.411420184196,0.308238952435625,0.195663833386774,1.57534965507049,0.115175758321243,0.189295686053462
"YAL031C",538.851060531569,0.368328496713443,0.106975158676724,3.44312176088021,0.000575040349893312,0.00191786875177076
"YAL031W-A",11.0818394586221,0.897822386367287,0.466129975307182,1.92612025385327,0.054089360195104,0.100873900227959
"YAL032C",640.647226325565,0.262512557029336,0.0954272613123018,2.75091785533087,0.00594285437270424,0.0151550839152159
"YAL033W",263.831365974796,-0.143851596209722,0.0834705334486142,-1.72338177637597,0.084819508214828,0.147299261959154
"YAL034C",626.063778424196,0.0410342986776241,0.125170864529511,0.327826278358488,0.743043017072832,0.81663030311035
"YAL034C-B",35.4874455187543,-0.269846064062234,0.237456011549436,-1.13640443255763,0.255787341551277,0.362415835405089
"YAL034W-A",141.084911780935,0.330373878168705,0.101668215701165,3.24952961837926,0.00115596039835323,0.0035885345062905
"YAL035W",4614.83141750731,-0.438858853005481,0.110592876806395,-3.96823797045945,7.2406012089193e-05,0.000296788053286568
"YAL036C",599.153260097842,-0.708736266880237,0.17127535675676,-4.13799323090455,3.50356705056082e-05,0.000154367867304643
"YAL037C-A",26.7722914269994,-0.91055874809145,0.469232532341221,-1.94052774548313,0.0523155856183993,0.0981494623948722
"YAL037C-B",214.484030546302,-0.234696428172497,0.484539188246164,-0.484370374710049,0.628123039441209,0.725485965421575
"YAL037W",71.1402232829267,0.504735552761014,0.145095991070058,3.47863196659451,0.000503980221149674,0.00170591866223685
"YAL038W",21616.1158794353,-1.22804410563999,0.152189145971329,-8.06919637929597,7.07623711039607e-16,1.34326149412619e-14
"YAL039C",2072.25540256477,-0.0628221131726588,0.138269957966206,-0.454343908804925,0.64958131726551,0.74336208075537
"YAL040C",866.378571382535,-0.224659381900783,0.143990949341978,-1.56023265995154,0.118704910225442,0.193964889678669
"YAL041W",719.324347902758,-0.0530181514478895,0.081619035709525,-0.649580713457293,0.5159630944416,0.625786945882309
"YAL042C-A",0.225103392538451,-0.196330678027307,2.18112463465759,-0.0900135072098382,0.92827648120136,NA
"YAL042W",3895.57404977584,0.045932336960965,0.0860505000998815,0.533783498151085,0.593491332040925,0.696747717425998
"YAL043C",939.305356381194,-0.0333019565931987,0.0684844095550202,-0.486270624359316,0.62677530389542,0.724437432314289
"YAL044C",1212.01631726962,-1.10181895700925,0.191992052281864,-5.73887795830042,9.53058656997674e-09,8.07953329941271e-08
"YAL044W-A",57.5527252740108,0.330575035202929,0.211177544998524,1.56538913834442,0.117491693653311,0.192515081917433
"YAL045C",2.41722829342417,0.233223038435651,0.685064892817775,0.340439337763128,0.733525698659158,0.809606866130676
"YAL046C",310.478528863263,-0.0324436596465532,0.16499750505756,-0.196631213515835,0.844116142586665,0.888719964852972
"YAL047C",218.243218962292,0.13067762520166,0.0993006433494954,1.3159796431704,0.188180875304934,0.283259697992397
"YAL047W-A",1.20797106191642,1.52264323186194,1.20589995567766,1.26266132169006,0.20671091985093,0.305909869480583
"YAL048C",161.007479827376,-0.334601073302818,0.0932810323125178,-3.58702155205369,0.00033447668788033,0.00119479281077426
"YAL049C",803.031017338079,0.272502654631025,0.11791013118494,2.3111046683818,0.0208270741968908,0.0446429995883241
"YAL051W",542.106899191889,-0.00400629788827269,0.0911255445653845,-0.0439645974943731,0.964932623673552,0.973952067443716
"YAL053W",4192.74092426645,0.421720188787619,0.0918234988338116,4.59272619910592,4.37492896362529e-06,2.30541256667198e-05
"YAL054C",389.050647715032,0.708960449969072,0.141795754428264,4.99987078476135,5.736874815335e-07,3.51523668917318e-06
"YAL055W",420.428578190714,0.192846340442476,0.175413043240466,1.0993842697211,0.271600489112,0.380645196123562
"YAL056C-A",4.21352480290186,-0.105066261512768,0.613324814873233,-0.171306066483685,0.863983110610595,0.903485751641846
"YAL056W",1374.50703513903,0.250728927760416,0.0714379399321979,3.50974465386858,0.000448537208946797,0.00153640904593476
"YAL058W",280.466762734604,-0.164500746621205,0.129806254671391,-1.26727904628051,0.205055530119682,0.304170760402437
"YAL059C-A",0,NA,NA,NA,NA,NA
"YAL059W",123.522388217968,-0.782125512792758,0.262407084631407,-2.98058077925517,0.00287702347807404,0.00807798535808769
"YAL060W",1654.93238779263,-0.347569684352193,0.177177087891593,-1.96170785110125,0.0497965072560481,0.0940394476191481
"YAL061W",1478.82505875663,-2.19648243753083,0.160323713177979,-13.7002966934309,1.01110296564549e-42,5.50424399562548e-41
"YAL062W",542.460645754688,0.138900514092633,0.113569555562904,1.22304356483723,0.221313242308023,0.322637624551896
