"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",36.062761941979,2.47246716668218,1.42012070946785,1.74102606222021,NA,NA
"21S_rRNA",143.592031322139,2.08118591061795,1.14766321975596,1.81341170022029,0.0697683463030176,0.193921616248206
"HRA1",3.81519273052714,-1.36909998531063,1.05897111659613,-1.29285866616585,0.196059945548205,0.392547302998882
"ICR1",143.52630030822,0.173661299423016,0.187400745463483,0.926684144150624,0.354090552330766,0.562780756720519
"LSR1",250.791276569818,0.682578643420723,0.949809591383954,0.718647873860852,0.472357908144524,0.671659842972648
"NME1",32.698609461032,0.649856509061492,0.679782955094126,0.955976468947371,0.339084123003228,0.546358853831517
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",2.60259714434007,2.52275082701749,1.84697180529975,1.36588486071019,0.171975105255341,0.359436915372753
"Q0050",16.3628800770904,2.21142703197114,0.976246944921089,2.26523324193336,0.0234983702359711,0.0867725572929685
"Q0055",12.6308985171142,4.43124433669372,1.40883564374988,3.14532383983354,0.00165903074446841,0.0103351828063831
"Q0060",0.127453219140595,0.691972267817277,4.0804728567969,0.169581392182195,0.865339357461662,NA
"Q0065",0.25490643828119,1.38342881929125,4.05691649039434,0.341005002830801,0.733099815520292,NA
"Q0070",0.25490643828119,1.38342881929125,4.05691649039434,0.341005002830801,0.733099815520292,NA
"Q0075",0.127453219140595,0.691972267817277,4.0804728567969,0.169581392182195,0.865339357461662,NA
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.892172533984164,3.16317020880892,3.20097672329808,0.988189069225655,0.323060060482598,NA
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.562475931382222,2.49105602894802,2.97141640713556,0.838339595543054,0.401840003849805,NA
"Q0110",0.127453219140595,0.691972267817277,4.0804728567969,0.169581392182195,0.865339357461662,NA
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.25490643828119,1.38342881929125,4.05691649039434,0.341005002830801,0.733099815520292,NA
