genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.92034087665473,6.72525380969314,3908.86553880363,3.40861216907649e-30,2.07959428435356e-26
YML123C,-4.68528511922701,9.17944882500726,3571.54626363267,1.11102194431094e-29,3.38917244112052e-26
YOR290C,-7.65099760210339,6.61032548884068,3205.83505572941,4.56578703439198e-29,9.02599483570804e-26
YDR033W,-3.79099142179676,8.93180145292884,3142.87768366492,5.91771502095266e-29,9.02599483570804e-26
YGR234W,-4.16133337325321,8.506255468492,2801.44054603474,2.66021947935832e-28,3.24599980871302e-25
YHR215W,-4.36349198793125,7.21856558271572,2715.64326926872,3.99350883678686e-28,4.06073290220611e-25
YER081W,3.20198876834504,9.13150397182498,2629.32158513571,6.08883057309895e-28,5.30685076092524e-25
YAR071W,-4.20302374045592,7.55466726263361,2418.94453795697,1.80787970951294e-27,1.3787342634673e-24
YPL257W-B,-2.49606404955267,7.37058130181662,2167.12487272321,7.57812559085611e-27,5.1371271366459e-24
YGR038C-B,-2.28935622141389,7.59408233221005,2122.62843788037,9.92966257909926e-27,6.05808713950846e-24
YDR406W,-2.05050352132572,7.45086535660801,2023.48350924621,1.85118823185846e-26,1.0267363093244e-23
YML039W,-2.4549546641821,7.6113638511886,1966.22332616788,2.68975571996596e-26,1.3675166372927e-23
YJR027W,-2.41802658802468,7.83983917642589,1941.17918710701,3.17800078533624e-26,1.4405958525936e-23
YDR365W-B,-2.36747610507947,7.48369770564847,1935.30832179438,3.30574363814299e-26,1.4405958525936e-23
YDR316W-B,-2.29694415018506,7.4566836171192,1879.69719958971,4.83036943349738e-26,1.96467226091783e-23
YLR227W-B,-2.35555630900657,7.45587137683459,1870.18738210125,5.15973717277116e-26,1.9674722806923e-23
YOL103W-B,-2.50947649725083,7.79470464648494,1811.43748223077,7.81368701888556e-26,2.80419438248357e-23
YER138C,-2.47781519960151,7.57218225736315,1665.92871433516,2.31903941835577e-25,7.86025527299363e-23
YLR157C-B,-2.45907167086368,7.8852829359126,1646.43010934401,2.70201253676217e-25,8.67630446672948e-23
YPR158C-D,-2.42996887089015,7.79847372383107,1638.51425821478,2.8764482067444e-25,8.77460525467381e-23
YGR161C-D,-2.07740594996764,7.5084267448385,1594.25090601919,4.10395714029613e-25,1.19229726252127e-22
YOR153W,-2.80612071271141,9.81801574023419,1571.69727528883,4.93716133232368e-25,1.36916460402303e-22
YMR050C,-2.29998972478887,7.79109122321108,1556.72054193938,5.59000726751383e-25,1.4828101886566e-22
YCL064C,-1.35303012763951,8.50390744894142,1545.73633077363,6.12766297549164e-25,1.5577029922281e-22
YML045W,-2.32134999534043,7.63474928463005,1530.88176509929,6.94506021777815e-25,1.66940736675718e-22
YER160C,-2.22659277097836,7.35423235124483,1527.45154607617,7.15002369847554e-25,1.66940736675718e-22
YDR261C-D,-2.60262255777672,7.57147239039069,1523.59964196419,7.3879690054817e-25,1.66940736675718e-22
