genes,logFC,logCPM,F,PValue,FDR
YGR234W,-4.18178415396868,8.4438135283335,4256.74282091023,1.6293042074835e-30,9.8866179310099e-27
YIL121W,-2.83561271316607,6.66540735636911,4011.72700314578,3.52345028122038e-30,1.06901481532226e-26
YOR290C,-7.68239298979942,6.52757751111428,3842.35961981962,6.1747421970119e-30,1.24894452171561e-26
YML123C,-4.70470068826953,9.22802530517114,3534.04795009819,1.83180815086288e-29,2.77885296485899e-26
YDR033W,-3.7483308269823,8.93435741255781,3251.08697078746,5.41750708907809e-29,6.57468660330517e-26
YHR215W,-4.43695345306314,7.25072066024186,2695.42555518165,6.17035050216857e-28,6.24028114119315e-25
YAR071W,-4.25862023603623,7.61365863849838,2461.89615747104,1.99753929297109e-27,1.73158120424979e-24
YML039W,-2.47070722070946,7.60664977734143,2258.31209608625,6.10915145362173e-27,4.63379137757208e-24
YER138C,-2.45051837888958,7.5628898691218,2115.61653295867,1.4216844611518e-26,8.95243437407934e-24
YDR365W-B,-2.30838237850431,7.46273275475024,2097.73378057487,1.58667793420251e-26,8.95243437407934e-24
YPL257W-B,-2.49956565998211,7.37531580194152,2094.07738382004,1.62288691685683e-26,8.95243437407934e-24
YPR158W-B,-2.29991126845635,7.45579015560511,2023.02093234949,2.53605577351645e-26,1.28239886947482e-23
YML045W,-2.3269240618423,7.63540274364215,1992.96495758865,3.07748548157199e-26,1.43647553093684e-23
YCL064C,-1.40283115482337,8.49728593794333,1960.12927988047,3.81459084649111e-26,1.65335266117915e-23
YGR038C-B,-2.28279377408399,7.60148436738721,1946.51717282185,4.17406119832436e-26,1.68854689009548e-23
YPR158C-D,-2.42870848852292,7.80664438054036,1933.64606324823,4.54767851428867e-26,1.72470707654398e-23
YLR157C-B,-2.46215126378021,7.88752438524257,1910.96962776208,5.29642349166427e-26,1.8905116322011e-23
YJR029W,-2.3181672076194,7.68396814757849,1854.50065273272,7.80271765104609e-26,2.49873517208242e-23
YDR261C-D,-2.53663576669185,7.55426565189216,1854.10973551639,7.82398949729169e-26,2.49873517208242e-23
YOL103W-B,-2.51063245778966,7.79111909331777,1838.65150939982,8.71728794863176e-26,2.64482516361488e-23
