genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.89769667909343,8.9845981155657,2297.31588170366,4.75222231890561e-17,2.90360783685133e-13
YGR234W,-4.33499523104615,8.51140948764762,1644.93042816751,4.95605070049126e-16,1.20404407866694e-12
YHR215W,-4.65542318664365,7.35151390064381,1561.40672411553,7.14097788304898e-16,1.20404407866694e-12
YOR290C,-7.68605499600692,6.56104066603798,1539.54745449756,7.88244896017639e-16,1.20404407866694e-12
YIL121W,-2.80271626002953,6.69870530185667,1474.9629870595,1.06424779338028e-15,1.22572941820067e-12
YAR071W,-4.44523621447664,7.7130517838642,1449.26367681198,1.20366227646547e-15,1.22572941820067e-12
YML123C,-4.68145129943061,9.1307563083541,971.357729587819,1.97175246381645e-14,1.24645931292456e-11
YOR153W,-2.83624177964448,9.80552108239746,969.87664544382,1.99284048723047e-14,1.24645931292456e-11
YBR092C,-2.9705601229701,7.40026151793853,967.598930514779,2.02577553548712e-14,1.24645931292456e-11
YDL039C,-3.25651638997941,7.61954745800889,966.626085784338,2.04003160871451e-14,1.24645931292456e-11
YER011W,-4.43107585328459,7.69622942408003,909.123277806041,3.1278420317399e-14,1.73737407399371e-11
YER138C,-2.46511394615316,7.51092636893623,800.695249596377,7.56935524146092e-14,3.85406337711052e-11
YDR261C-D,-2.6105025848135,7.49004039536988,750.140965921744,1.19085686699756e-13,5.38994262867939e-11
YDR098C-B,-2.11718057858317,7.32491284448041,746.218269559945,1.23501140428006e-13,5.38994262867939e-11
YBR067C,-3.06028916970403,9.10549479479491,724.950088904802,1.50954231435578e-13,6.1163706161312e-11
YOR273C,-2.26751565531972,8.02662907775792,718.787914970635,1.60166824645007e-13,6.1163706161312e-11
YER081W,3.13121716933564,8.97982914050656,704.896920691054,1.83388184560796e-13,6.59118710392037e-11
YPR158W-B,-2.30382825238303,7.42158046085664,689.909970336853,2.12862205954317e-13,6.93381539833399e-11
YML045W,-2.29811717937868,7.57651556139528,684.212148385385,2.25460026653178e-13,6.93381539833399e-11
YML039W,-2.51198760555106,7.55755387887278,683.555361279702,2.26966134151685e-13,6.93381539833399e-11
YGR035C,-3.7207995080777,5.63125715804794,669.096224482944,2.63219165600987e-13,7.65842429439062e-11
YLR157C-B,-2.47063293155658,7.82013006361908,659.528916789715,2.90840567117344e-13,7.98617021111814e-11
YGL028C,-1.7307175437819,6.57872339791574,656.386217524178,3.00625065230307e-13,7.98617021111814e-11
YDR210C-D,-2.13272520965124,7.37092411475599,646.564658995007,3.33713386813529e-13,8.49578663929442e-11
YDR365W-B,-2.37075714053414,7.4292677076382,638.882302435542,3.62508255517767e-13,8.85970176485423e-11
YPR137C-B,-2.30306003630175,7.33052115308749,632.964606564037,3.86630024324869e-13,9.08580557163441e-11
YHR214C-B,-2.18104650355662,7.53172561905323,619.946499947036,4.46431926116287e-13,1.01025891428538e-10
YMR045C,-2.2926084139903,7.45607639961576,615.112123715054,4.71278562018276e-13,1.02839714783274e-10
YAR009C,-2.41342300334286,7.15263165344765,606.211916881554,5.21267062175649e-13,1.05410259676845e-10
YLR413W,-2.45024455805534,8.35513033664112,604.989403000079,5.28595250887994e-13,1.05410259676845e-10
YOL103W-B,-2.49891335884382,7.72293802295589,603.966927764153,5.3481473813129e-13,1.05410259676845e-10
YGR038C-B,-2.24754723700982,7.54255224840696,588.034380318249,6.43382743679812e-13,1.22845892621364e-10
YJR027W,-2.36883380039913,7.77884537046338,582.249360996448,6.88875902705884e-13,1.27546417137362e-10
YER001W,-2.16822832901192,6.12672516209512,576.987328869513,7.33468695333954e-13,1.28552594936325e-10
YPL257W-B,-2.45507413089725,7.34396745126758,576.655471293069,7.36389660028047e-13,1.28552594936325e-10
YPR158C-D,-2.4357263329242,7.76805470373987,562.78925885643,8.71188428376736e-13,1.47860036038385e-10
YDR406W,-2.02927434755263,7.38601578799408,557.896955534661,9.25315382090804e-13,1.52802080664184e-10
YDR316W-B,-2.3333277325058,7.40821600845654,550.118669838533,1.01947129175559e-12,1.63920252437543e-10
YMR050C,-2.31078089570826,7.76957962237321,533.401228521776,1.26132836794195e-12,1.97608110977572e-10
YER160C,-2.25379327198932,7.29329185550304,519.744102899002,1.50827327738393e-12,2.26223511317898e-10
YPL025C,3.53902549012076,3.9377119366549,517.537492636781,1.55314806802425e-12,2.26223511317898e-10
YLR227W-B,-2.34501440374032,7.40029872725797,517.445329929562,1.55505523328179e-12,2.26223511317898e-10
YOR306C,-1.30854157526546,6.68966960581674,514.809340477173,1.61075143536693e-12,2.28608441544185e-10
YJR029W,-2.34355999294948,7.6390331580338,513.181620062857,1.64628010277318e-12,2.28608441544185e-10
YOR142W-B,-2.15219735844226,7.20316932282993,500.76883932104,1.94867280936767e-12,2.64586463671921e-10
YJL012C,-1.37277278689395,8.13370751460456,496.513022232751,2.06659774250546e-12,2.7026656558431e-10
YFR055W,-2.00591146029317,6.79480200798418,494.986143280006,2.11087624033754e-12,2.7026656558431e-10
YGR161C-D,-2.07721060563649,7.46517860523983,494.567434089832,2.12320706187347e-12,2.7026656558431e-10
YPL095C,-1.98562255758898,6.21109478827989,492.740214656896,2.17798925196455e-12,2.71581925091906e-10
YBR012W-B,-1.99799537921611,7.08250659038054,483.169897657535,2.49265606581382e-12,3.04602571242449e-10
YHL047C,-1.91905053686692,7.56983279044632,469.339695975168,3.04356984317644e-12,3.6463160278055e-10
YPR064W,2.80490435740674,3.38657383233532,467.782381918161,3.11389201494821e-12,3.65882311756415e-10
YER124C,-1.76310606375643,6.36761837866115,465.522672740027,3.21925536233713e-12,3.71125476676979e-10
YGR027W-B,-2.3929603551727,7.71044595626972,462.201862398899,3.38156546552778e-12,3.82617870266198e-10
