genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.83014835535756,6.70180905399227,6090.60825867401,9.88535519511592e-48,6.04094055973534e-44
YML123C,-4.65062526530753,9.14780936792493,5604.98604385903,5.76289972118349e-47,1.76085400980761e-43
YDR033W,-3.7588685629513,8.95788128032009,4790.25525270226,1.60944687224035e-45,3.27844327875359e-42
YGR234W,-4.17963801304594,8.51141888396985,4484.57918252622,6.50358557780123e-45,9.93585286648583e-42
YOR290C,-7.57800721501278,6.56925566295733,4227.02975836403,2.27419883556531e-44,2.77952581682792e-41
YHR215W,-4.42174012832627,7.26231221410441,4002.48710519917,7.21597566400904e-44,7.34947121379321e-41
YER081W,3.1581144298691,9.08030771910468,3476.84085347879,1.41392067524773e-42,1.23435274949127e-39
YAR071W,-4.19799919917705,7.61229041161381,3388.80034980837,2.4299027724833e-42,1.85614198033068e-39
YER138C,-2.42916631991253,7.54470729395088,3349.37847513354,3.1106497339562e-42,2.11213116935626e-39
YJR027W,-2.37530040085983,7.80413870597387,3236.27255463945,6.42190486986072e-42,3.92442606597189e-39
YDR365W-B,-2.32746519392512,7.44356608090243,3177.96085770602,9.4240070806594e-42,5.23546429726451e-39
YOL103W-B,-2.47156165550741,7.76971922095252,3091.90904393596,1.68129195240303e-41,7.59312889738961e-39
YPL257W-B,-2.44856268653767,7.35032959358747,3090.77245822414,1.69437588418931e-41,7.59312889738961e-39
YGR038C-B,-2.23782360688144,7.56481506622409,3086.91781456014,1.73954843010071e-41,7.59312889738961e-39
YDR261C-D,-2.53745969539319,7.53110942940218,3047.36713663046,2.28297512644132e-41,9.30084066512195e-39
YOR153W,-2.74279980366483,9.80775713351794,2853.37741007768,9.12833373791013e-41,3.48645296702305e-38
YML045W,-2.29572422502394,7.61058112520501,2638.2493510075,4.75284238746009e-40,1.70850704880992e-37
YLR227W-B,-2.31229854669906,7.42981098521153,2628.33087287153,5.14473625982851e-40,1.74663796021178e-37
YML039W,-2.44113441824331,7.58368974218058,2581.51050652768,7.5082714005081e-40,2.41489718571079e-37
YAR009C,-2.45014673816181,7.19881878122094,2574.22127173793,7.96825411902014e-40,2.4347000460666e-37
YLR157C-B,-2.4092355960519,7.85952043877033,2567.05502561824,8.44930374350436e-40,2.45874738935977e-37
YPR137C-B,-2.26887172157069,7.35505731804839,2530.15035931877,1.14561948062217e-39,3.04704629923447e-37
YDR406W,-1.93670498359152,7.39695295246566,2530.0244841959,1.14681827658964e-39,3.04704629923447e-37
YCL064C,-1.34957966471053,8.50018691637356,2504.97096685463,1.41365921399958e-39,3.59952977364644e-37
YDR098C-B,-2.09997367919804,7.33699035456524,2480.86403594914,1.73224772897123e-39,4.23430634869727e-37
YJR029W,-2.29072662618279,7.67715442681615,2349.38467356777,5.43709575734969e-39,1.27792662204477e-36
YPR158C-D,-2.39321131464451,7.77272860694282,2339.25532109339,5.95338724110171e-39,1.34744997890269e-36
YOR142W-B,-2.13004558994395,7.21951784246566,2320.70993813588,7.03608258199721e-39,1.53562502352089e-36
YPL019C,-2.49169858140557,7.95818833519237,2261.39458759986,1.21146975770636e-38,2.55285920322193e-36
YGR161C-D,-2.03102072168758,7.4906455296844,2225.17054791727,1.69994600714131e-38,3.46279001654684e-36
YMR050C,-2.23654263394858,7.76831653432636,2213.29741010847,1.90182005508683e-38,3.63191972328448e-36
YDR316W-B,-2.24937673314513,7.42698152566025,2213.29631361585,1.90183981582562e-38,3.63191972328448e-36
YDR210C-D,-2.04759681678236,7.3674968417427,2190.83694969052,2.35540810211367e-38,4.36178754909595e-36
YHR214C-B,-2.16056693105511,7.53269475210042,2182.75507912544,2.54519871089119e-38,4.57462038889884e-36
YPR158W-B,-2.28572634160131,7.42327235393285,2173.92502631162,2.77097726159968e-38,4.83812629875305e-36
YJL012C,-1.37913891687863,8.16794469118399,2146.44193559725,3.61797920125658e-38,6.14151969413305e-36
YGR027W-B,-2.34164631041095,7.73083830601359,2132.1213002028,4.16294978228634e-38,6.87561787014914e-36
YER001W,-2.38309319942101,6.34101377010666,2086.61929310923,6.54204576243665e-38,1.05206425405922e-35
YHL047C,-1.83976265927604,7.60979889330513,2065.2912195988,8.1129719234721e-38,1.27124029293174e-35
YMR045C,-2.21590442483842,7.47566472146301,1988.50728426992,1.79344396484928e-37,2.73993401729848e-35
YNL284C-B,-2.1049757019012,7.93421465621467,1886.66649502759,5.38625729019275e-37,8.02815080496779e-35
YBR012W-B,-1.99435092044717,7.10523303157563,1863.82572582004,6.94805093435238e-37,9.73342501315477e-35
