"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",14.6129270977824,-1.08495333689324,0.62216762762272,-1.74382801149395,0.0811890844648861,0.126106491131306
"21S_rRNA",105.055954749999,-1.01688405999491,0.545520919300366,-1.86406061439234,0.0623131926814153,0.0999513503902226
"HRA1",2.60959304402599,-0.129414607556866,0.437298693181388,-0.29594098856176,0.767275147963679,0.833783654936804
"ICR1",140.041261301318,0.216970714305516,0.0797045020515051,2.72218894442511,0.00648510524602388,0.0129475946062726
"LSR1",184.766414996516,-0.75114658872436,0.288797312973428,-2.60094729064696,0.00929667367675067,0.017950575649038
"NME1",25.4642451598611,-0.436447883222486,0.226997065136048,-1.92270275812115,0.0545173902695387,0.0886472121069185
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.75261486303973,-0.281702650562262,0.621838737042847,-0.453015603212335,0.650537506030932,0.735064583294819
"Q0050",8.59362240026344,-0.746255277029911,0.65660164988418,-1.13654188526871,0.255729846265057,0.339162942826436
"Q0055",6.2944536257757,-0.548016910596352,0.551470403827165,-0.993737663514043,0.3203506013258,0.411212375020225
"Q0060",0.156255910495451,-0.318468017243935,1.7718846179419,-0.179734060569838,0.857361352390736,0.900978444350499
"Q0065",0.230865353480214,-0.558915971011971,1.65757628274775,-0.337188687380023,0.735974664633695,0.808250383921442
"Q0070",0.0449828408396113,-0.558919537044285,3.00317535619469,-0.186109524337763,0.852358873060151,0.897701281300512
"Q0075",0.175032371962063,-1.02688358629485,2.08059719851114,-0.493552325759968,0.621622376984753,0.710336947752038
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.72246768977959,0.783980802640516,1.0835958340812,0.723499277113103,0.469373198055835,0.56731067393448
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.564316301433547,0.380249282557527,0.969235800702794,0.392318651747911,0.694822783954509,0.775033694717889
"Q0110",0.0356930291463666,-0.0780266117051163,3.00317535619469,-0.0259813705330825,0.979272197596374,0.984062033980769
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.16647502207875,-0.318467966765063,1.74730171984604,-0.182262721513903,0.855376552551522,0.899913769682842
"Q0130",3.40432146072698,-0.099281708001653,0.572935449253538,-0.173286027476576,0.862426606006444,0.904008358752559
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.44757041089885,-0.495260913028308,0.610956178876635,-0.810632464572082,0.41757676756878,0.514666737208023
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.65627903974194,-0.121690574153255,0.860994634208371,-0.141337203878328,0.887603560152538,0.922237818851775
"Q0255",0,NA,NA,NA,NA,NA
"Q0275",1.50073023263009,-1.05716467356913,0.933872933303505,-1.13202196558957,0.257625199778417,0.341215562459557
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",82.2344349988232,-0.839332475730814,0.449423547101301,-1.86757565584704,0.0618212422974011,0.0993013641765596
"RDN5-2",4.01852130698538,-0.122742432951653,0.394756254310294,-0.310932205915532,0.75585216036457,0.824238784397555
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
"RDN5-6",39.3463519657042,-0.890269954820416,0.592766271223137,-1.50189037069096,0.133125423886343,0.193847321343615
"RDN58-1",0,NA,NA,NA,NA,NA
"RDN58-2",0,NA,NA,NA,NA,NA
"RNA170",15.6978495129141,0.514790843546083,0.180535938012837,2.85145910123157,0.00435190843557261,0.00899446779554266
"RPM1",0,NA,NA,NA,NA,NA
"RPR1",61.5563820984318,-1.87471463923437,0.317948009948777,-5.8962930434331,3.7175851006024e-09,1.7785382758453e-08
"RUF20",116.524213814563,-0.0113447548006784,0.142751571112895,-0.07947201359841,0.936657191102977,0.957564717690097
"RUF21",33.4399928895812,0.0438900028846983,0.403959628681965,0.108649478235987,0.91348051505541,0.94076919488331
"RUF22",0.122481516812003,-0.0780215231270241,2.18587526564433,-0.0356934928325042,0.971526759214961,0.979367400705324
"RUF23",7.80262286497176,0.43113330225104,0.269352035071392,1.60063131558211,0.109458602015635,0.163402997793875
"RUF5-1",309.081419870928,-0.300951727504725,0.149684050269176,-2.01057979767066,0.0443698597155987,0.0738422810673844
"RUF5-2",205.135984978814,-0.268272843174875,0.176363685998599,-1.52113424969473,0.128226151144879,0.187828072146124
"SCR1",472.003673012252,-1.21687138711343,0.549292753743799,-2.21534214463896,0.0267365891750641,0.047061329139813
"SRG1",195.946465470905,-1.4319296299382,0.113478458835922,-12.6185149554121,1.66939671946814e-36,3.96842749575989e-35
"TLC1",1478.87800111208,0.117803583085593,0.067755450649215,1.73865839510814,0.0820948683391195,0.127197055816362
"YAL001C",548.785948797261,0.34790460166924,0.0703676039776389,4.94410185942662,7.64957019961716e-07,2.74425834315247e-06
"YAL002W",473.971931315677,-0.20814710302709,0.0666234876797982,-3.1242300617385,0.00178271010522364,0.0039583769951152
"YAL003W",8634.76796534537,-0.767325124230737,0.0676979463611825,-11.3345406393408,8.84951870607649e-30,1.74201127537953e-28
"YAL004W",0,NA,NA,NA,NA,NA
"YAL005C",11883.2902488076,-0.691574887202328,0.0986245435261978,-7.01219861178495,2.34601842479071e-12,1.59892327165796e-11
"YAL007C",1098.96964934658,0.287523053385908,0.0477168188579225,6.0256123578148,1.68470531197014e-09,8.36266292863792e-09
"YAL008W",447.463247583497,0.113399667752747,0.076141746978831,1.48932316701736,0.136402290025892,0.197822193894423
"YAL009W",347.240910234821,0.199215126603096,0.0545972939299146,3.64880953365242,0.000263458335670706,0.000668128005189277
"YAL010C",337.849573535029,0.0412887058456272,0.0602521188493291,0.685265624415248,0.493176319579784,0.590367889094462
"YAL011W",422.969833783482,0.327397264564983,0.0527954009881333,6.20124591228262,5.60179033199136e-10,2.9243388739195e-09
"YAL012W",6065.32543680918,0.443461427093075,0.0775882163164384,5.71557703149725,1.09332378844953e-08,4.92533405026114e-08
"YAL013W",1305.46819451038,0.375638363053531,0.0845043629050813,4.4451949004747,8.78122213004679e-06,2.7496351883966e-05
"YAL014C",1202.09918090652,0.369504619023399,0.0769441873012973,4.80224214438052,1.56898795630788e-06,5.41927966809208e-06
"YAL015C",496.996048858611,0.504255545040058,0.0580304462640282,8.6894996937605,3.6403907506583e-18,3.85354151880162e-17
"YAL016C-A",24.0610993264004,-0.366466290982704,0.212988332113387,-1.72059327075068,0.0853246554196843,0.1314895430088
"YAL016C-B",48.26728628537,0.637942749003492,0.16538608490132,3.8572939759964,0.000114649242796321,0.000307792222747451
"YAL016W",1691.98350535972,-0.0277245126503619,0.0277566001623455,-0.998843968216715,0.31787028293115,0.408792370598466
"YAL017W",1170.41810976595,-0.00545202868464261,0.0841372212469913,-0.0647992482261538,0.948333840022736,0.965479176193864
"YAL018C",2.47495480818648,-0.767848418709586,0.496917293313624,-1.54522378078109,0.122292144103805,0.180405202918862
"YAL019W",642.404027760303,-0.455944421184856,0.117063997227952,-3.89483045156081,9.82674415278736e-05,0.000266836886678455
"YAL019W-A",0.912142861444727,0.480658556303838,0.849437273720936,0.565855268156913,0.571492172002836,0.666013778059285
"YAL020C",489.295117435805,0.2918472825751,0.096213553463239,3.03332817539691,0.0024187240783816,0.00524018745458266
"YAL021C",1147.87737370429,-0.22175675676427,0.0576111624425351,-3.84919774853466,0.000118505311201297,0.000316905989861002
"YAL022C",1149.63895689402,0.240146072902825,0.0850151690579588,2.82474381411988,0.00473184325670995,0.00971250767062964
"YAL023C",3834.09682305305,0.0111390259660039,0.0523016565406243,0.212976542288901,0.831345259477676,0.882060530133071
"YAL024C",254.869502241259,0.271077027175498,0.0697393659646982,3.88700160125797,0.000101490084878551,0.000275341968599217
"YAL025C",711.933842911248,-1.09431309156174,0.166823880215028,-6.55969091566039,5.39194208849478e-11,3.18509390782108e-10
"YAL026C",892.433479959772,-0.0181123342789726,0.0520940052946009,-0.347685576805701,0.728076329710246,0.802098201589062
"YAL026C-A",21.0840066964784,0.332933073893028,0.273936927633145,1.21536397728345,0.22422730076072,0.30305755581864
"YAL027W",244.363470953703,-0.0845377982758106,0.0594566876293966,-1.42183834395129,0.15507318541855,0.221211126209601
"YAL028W",462.231252237547,0.171966672388264,0.0833873768882078,2.06226264460638,0.0391827374281857,0.066171437102172
"YAL029C",1273.08325995339,-0.0193259766476882,0.0612968038270592,-0.315285225999938,0.752545101354913,0.821362587223112
"YAL030W",740.819892916066,0.364184167271991,0.0894407825584225,4.07179093087772,4.66530449036104e-05,0.000132440668796613
"YAL031C",520.552406016638,0.229481290490116,0.0496591931961048,4.62112401995521,3.81666519020988e-06,1.25277065727386e-05
"YAL031W-A",9.57342175817413,0.876856773018666,0.256011165440396,3.42507238506679,0.000614635640049086,0.00147229666915524
"YAL032C",624.088970486949,0.35696992686868,0.0617005813324666,5.78551966869142,7.2288501453284e-09,3.33527202809981e-08
"YAL033W",255.115223372965,-0.298109753482311,0.061229398936787,-4.8687355855,1.12314569879988e-06,3.9427751409071e-06
"YAL034C",582.483800976225,0.0845062706785257,0.0714010097438805,1.18354447621476,0.236593430641457,0.31715484810069
"YAL034C-B",30.4377403234416,0.0389422717230244,0.16978060269598,0.229368202872721,0.818582747843434,0.872562215311776
"YAL034W-A",132.913775261538,0.34716234728563,0.0800126553398173,4.33884297191758,1.43234817009396e-05,4.35601236323396e-05
