"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",12.2395319059539,-1.18252672910849,0.442760093488609,-2.67080693698271,0.00756691549377867,0.0129910043694339
"21S_rRNA",82.9293367400835,-1.08479995830477,0.377911443488701,-2.87051365338505,0.00409805498683061,0.00732434191282635
"HRA1",2.33817961921692,-0.670372972232522,0.367857345790417,-1.82237212306332,0.0683985414666562,0.0992514474550952
"ICR1",144.385162735771,0.246096878762328,0.0602453909843294,4.08490798617841,4.40942864599088e-05,0.000100235475761689
"LSR1",170.762991284699,-0.342789395276775,0.177083550325592,-1.93574950720443,0.0528983877889622,0.0783793726046186
"NME1",22.0802787038203,-0.211094587355052,0.166830262972841,-1.26532550865436,0.205754666051578,0.268805364932771
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",1.25079957247662,0.472036861959986,0.579421864929455,0.81466870777729,0.415261969887841,0.497374693611529
"Q0050",6.96701287220599,-0.626297771294321,0.393948517462864,-1.5897959848354,0.11188079923262,0.155051774185058
"Q0055",4.7682699332448,-0.544701163998866,0.476085639316514,-1.14412433187621,0.252572078145937,0.322678884092497
"Q0060",0.339188129484204,-0.503549826912179,0.872300586245195,-0.577266408910376,0.563759501809949,0.640983002636196
"Q0065",0.301490075236135,-1.63089766951618,0.9586441713798,-1.70125445729127,0.0888952159010662,0.126173263328225
"Q0070",0.0273059268588785,-0.497754293971922,2.9566127034175,-0.168352890250582,0.866305667180901,0.898424912716169
"Q0075",0.0627411015655065,-0.497752178318334,2.39296646546692,-0.208006332517164,0.835224022863612,0.875473301805376
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.587308875719089,-0.14794216751927,0.818703522369367,-0.18070298157643,0.856600718357409,0.891315521399868
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.530593204695101,-0.0894935672670581,0.819309821032748,-0.109230433920895,0.913019721945617,0.935729625663954
"Q0110",0.100030096437158,-0.353482092577515,1.87497401064,-0.188526395870873,0.850464025575338,0.886673175755136
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.189397070163589,-0.351312446053962,1.07471003102287,-0.326890450366036,0.743750744164939,0.797269996328093
"Q0130",2.90566696027767,0.482728340472973,0.471883604976932,1.02298180182923,0.30631645022246,0.381426618527099
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.24515060797731,-0.576179694942581,0.594313894822694,-0.969487168248821,0.332302179412922,0.410662948372901
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.48705096224192,-0.543289056261865,0.525967086680564,-1.03293356185198,0.301634991258811,0.376551229109557
"Q0255",0.0159529262658561,-0.209218438678041,2.9566127034175,-0.0707628829559614,0.94358647284953,0.956085947857674
"Q0275",1.23919057110054,-1.23659776752427,0.633831417745443,-1.9509884377819,0.0510584212092915,0.0758327209888053
