"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"15S_rRNA",20.4798952655241,0.245767856545532,0.544292301161234,0.451536529216364,0.651602903530305,0.716253071782792
"21S_rRNA",118.85759835076,0.216471306532428,0.460770136171517,0.469803247951487,0.638495593692923,0.705565320367381
"HRA1",2.31235270840623,-0.808514810014652,0.395551934686506,-2.04401682589529,0.0409518849479057,0.0626108818759092
"ICR1",144.447413223495,0.208445592408435,0.0495233958974955,4.20903269315133,2.56466281770271e-05,6.0802481687783e-05
"LSR1",209.700115933605,0.164202450350172,0.254219637493359,0.645907814082466,0.518339058741355,0.5937093399942
"NME1",28.1983325850579,0.299098375794659,0.198308940218856,1.50824453735959,0.131491952359274,0.180427728805705
"PWR1",0,NA,NA,NA,NA,NA
"Q0010",0,NA,NA,NA,NA,NA
"Q0017",0,NA,NA,NA,NA,NA
"Q0032",0,NA,NA,NA,NA,NA
"Q0045",2.18289651770166,0.968488346498782,0.518412222519311,1.86818193018724,0.0617367165929318,0.0911869064318099
"Q0050",10.1610705170554,0.355222415006641,0.506825290275311,0.700877445980807,0.483379500849847,0.562525535495086
"Q0055",7.93771026075609,0.723845848655708,0.56908291393288,1.2719514695201,0.20339036284355,0.266589006737212
"Q0060",0.360132874106276,-0.715425835689946,0.885685472488302,-0.807765124203723,0.419225805562678,0.498340663965137
"Q0065",0.289071312918977,-0.839079244760027,0.979121422554182,-0.856971592523392,0.391460584433483,0.471259636203388
"Q0070",0.0395924713311968,-0.127871764684933,2.9566127034175,-0.0432494132684773,0.965502715820301,0.97661500246137
"Q0075",0.15165917316338,-1.12556208422183,1.58978318495927,-0.707997225578071,0.478946980398925,0.558027980549467
"Q0080",0,NA,NA,NA,NA,NA
"Q0085",0.644624707674979,0.846084155503134,0.848438004944723,0.997225667134344,0.318654984957642,0.394519758234403
"Q0092",0,NA,NA,NA,NA,NA
"Q0105",0.725178974480551,0.844116499826734,0.851923242635691,0.990836330765194,0.321765505913467,0.39786964066942
"Q0110",0.129646600949816,-0.272134373617098,1.5859459713019,-0.171591200798412,0.863758925594404,0.898554902973326
"Q0115",0,NA,NA,NA,NA,NA
"Q0120",0.27473983255206,0.478055345523114,0.93827406995217,0.509505016532626,0.610398282932386,0.679977361815871
"Q0130",3.87353562659927,0.68490100677502,0.433802617602706,1.57883096824068,0.114374833311289,0.159743981563472
"Q0140",0,NA,NA,NA,NA,NA
"Q0142",0,NA,NA,NA,NA,NA
"Q0143",0,NA,NA,NA,NA,NA
"Q0144",0,NA,NA,NA,NA,NA
"Q0160",1.58699054706881,0.221537824398213,0.628674878176195,0.352388543090669,0.724546892946764,0.781027169611384
"Q0182",0,NA,NA,NA,NA,NA
"Q0250",1.68339157660844,0.0984493877139023,0.596442502402525,0.165060986293464,0.868895980172281,0.901251974006527
"Q0255",0.0395924713311968,-0.127871764684933,2.9566127034175,-0.0432494132684773,0.965502715820301,0.97661500246137
"Q0275",1.89110577714843,0.228642384347303,0.710244435925235,0.321920697695366,0.747512772688016,0.801652150942204
"Q0297",0,NA,NA,NA,NA,NA
"RDN18-1",0,NA,NA,NA,NA,NA
"RDN18-2",0,NA,NA,NA,NA,NA
"RDN25-1",0,NA,NA,NA,NA,NA
"RDN25-2",0,NA,NA,NA,NA,NA
"RDN37-1",0,NA,NA,NA,NA,NA
"RDN37-2",0,NA,NA,NA,NA,NA
"RDN5-1",88.0636974637003,-0.108329980445857,0.317346594408063,-0.341361723600412,0.732831286519965,0.788045590846977
"RDN5-2",4.12285530443661,-0.232319209830744,0.265942005256972,-0.873570948697109,0.382351952881522,0.461667503654769
"RDN5-3",0,NA,NA,NA,NA,NA
"RDN5-4",0,NA,NA,NA,NA,NA
"RDN5-5",0,NA,NA,NA,NA,NA
