genes,logFC,logCPM,F,PValue,FDR
YER011W,-4.32406604523041,7.79344008412462,1822.52888601908,2.82437479856484e-14,1.0805645144955e-10
YAR071W,-4.27908596534129,7.67131999013147,1753.62950204392,3.53877358603408e-14,1.0805645144955e-10
YOR290C,-7.10329798055452,6.65296399490496,1565.52992624114,6.87138723210382e-14,1.21658153901912e-10
YGR234W,-4.42958406409918,8.67293205733655,1475.87271614825,9.69951947123109e-14,1.21658153901912e-10
YML123C,-4.36000513166595,8.99166684592957,1469.1810234095,9.96054968903812e-14,1.21658153901912e-10
YHR215W,-4.51147990389166,7.34932681232941,1340.18939947294,1.7037854560499e-13,1.51278549856839e-10
YDR033W,-3.71156529913611,9.02408769413926,1336.16193429334,1.7339935303715e-13,1.51278549856839e-10
YHR136C,-4.25333392986183,5.37295143006602,1171.09078250054,3.74343284848951e-13,2.85764305071568e-10
YBR092C,-3.0166642639276,7.38512462880075,978.677850953151,1.06544502480781e-12,7.22963640722365e-10
YIL169C,-2.8539122263478,7.65846612871471,948.805740335,1.2761369881249e-12,7.79336858647876e-10
YBR067C,-3.10802273742956,9.12247491581769,912.081857779095,1.60565089508728e-12,8.9142818329982e-10
YPL019C,-2.49037287851536,8.06403937150866,805.609617079594,3.30387832916463e-12,1.6813987463507e-09
YDR261C-D,-2.73004509516864,7.62108393163916,787.860399337086,3.76022312068796e-12,1.76643712292626e-09
YER081W,3.17320325863652,9.19160152109605,758.004758015419,4.70551403308334e-12,2.05261244286e-09
YLR227W-B,-2.46218125804283,7.50896951014653,738.817076022072,5.46030799835242e-12,2.08488069671815e-09
YPL257W-B,-2.53409922939386,7.43057396999167,737.085868242187,5.53512828952417e-12,2.08488069671815e-09
YLR413W,-2.74337739465033,8.40860496159357,731.09068404255,5.80366331164377e-12,2.08488069671815e-09
YPR158C-D,-2.52268109934976,7.85886378717085,709.932351224866,6.88124248626155e-12,2.33465265908885e-09
YAR009C,-2.58468910507445,7.32327228798638,691.527785856673,8.01295111420437e-12,2.47667240787581e-09
YER138C,-2.54089833735734,7.66269604009752,690.079145193389,8.1109297785355e-12,2.47667240787581e-09
YOR153W,-2.92634655786337,9.96255801593083,664.869469621889,1.00626309156662e-11,2.5904765884964e-09
YIL121W,-2.67434162339807,6.70795471191694,658.636856959813,1.06267650929292e-11,2.5904765884964e-09
YDR365W-B,-2.406179680537,7.54086359398739,656.647809219233,1.08145310161602e-11,2.5904765884964e-09
YDR316W-B,-2.44365041487609,7.52433269894641,655.41473426687,1.09328820546323e-11,2.5904765884964e-09
YML039W,-2.59145603233251,7.67213042982061,649.240305267948,1.15487925849059e-11,2.5904765884964e-09
YGR027W-B,-2.55312655588421,7.83795012774947,647.97132083407,1.1680353438656e-11,2.5904765884964e-09
YLR157C-B,-2.54137315256336,7.93684166853191,645.765899006056,1.19131938542872e-11,2.5904765884964e-09
YOL103W-B,-2.58423054600245,7.85648085967615,642.423165220204,1.22765427480103e-11,2.5904765884964e-09
YDL039C,-3.39114399435938,7.81082263221914,642.199948746271,1.2301264297756e-11,2.5904765884964e-09
YGR038C-B,-2.29473187883684,7.65478792063323,630.529116926309,1.3678873534193e-11,2.78456268911056e-09
YOR273C,-2.36984908181994,8.05601941664965,623.107028962218,1.46489502072014e-11,2.82693133736341e-09
YJR027W,-2.43307268326499,7.89572827873594,619.901653669421,1.50926378908916e-11,2.82693133736341e-09
YBL005W-B,-2.29438861037192,7.49952877137581,618.61107759626,1.52757056055334e-11,2.82693133736341e-09
YPR137C-B,-2.30977726375978,7.44228896801548,604.59287777675,1.74412540549753e-11,3.13275701510983e-09
YML045W,-2.44441269603065,7.68859756256237,597.820338813357,1.86151187473518e-11,3.24807229114507e-09
YHR214C-B,-2.3289977089653,7.64260510156729,589.92621663956,2.01019688017067e-11,3.41007565200064e-09
YER160C,-2.36022445487751,7.44154356156567,586.06879727748,2.08788146513997e-11,3.44613300205671e-09
YMR050C,-2.43799214580292,7.84785221210507,579.544829480203,2.22741021803144e-11,3.503272061489e-09
YBR012W-B,-2.19014718024448,7.23219317185317,578.982125841351,2.2399479193833e-11,3.503272061489e-09
YJR029W,-2.44353591222178,7.77595946775621,574.894318957756,2.33354945565013e-11,3.503272061489e-09
YOR142W-B,-2.26516853811422,7.34436953971332,573.750776712297,2.3605479490481e-11,3.503272061489e-09
YDL037C,-4.42562151550378,4.71723841511097,571.723103897245,2.40932416215062e-11,3.503272061489e-09
YNL284C-B,-2.32640504978007,8.03191883594058,533.527001779176,3.59132537233891e-11,5.10051722066831e-09
YMR045C,-2.32915593849472,7.60105523801077,530.957233673179,3.69276082796376e-11,5.1253841764488e-09
YMR006C,-2.12682505711764,7.30370400022349,527.885046038393,3.8184588468848e-11,5.18207292842789e-09
YGR035C,-4.2210255357505,5.91986135302213,521.864571270307,4.07960085883994e-11,5.41611357498598e-09
YPL025C,3.65613953011405,3.95268373722637,516.658076574073,4.32240993904267e-11,5.55368503812433e-09
YKL109W,-2.299074076079,7.79522606596504,515.778004599987,4.36510368151249e-11,5.55368503812433e-09
YPR158W-B,-2.4172047817506,7.49299705174269,510.152630373691,4.64995740429548e-11,5.7953652791903e-09
YDR210C-D,-2.18304985945358,7.43987160916918,492.642386772588,5.68649147309816e-11,6.94548068524210e-09
YMR056C,2.06377355849843,5.92445155626312,473.854496141013,7.11316835834666e-11,8.51767042439667e-09
YNL160W,-2.10382828292015,6.73888396778525,455.244861971397,8.95668765437886e-11,1.05189406740946e-08
YKR039W,2.04961410553765,6.73223498275681,452.335300641519,9.29299402692518e-11,1.0707983872157e-08
YDR098C-B,-2.26901632578472,7.41087751019305,448.668828447413,9.73805366114193e-11,1.10130173534433e-08
YOL109W,-2.00105719829225,8.54756811664623,446.374443379959,1.00292471905776e-10,1.11361113805195e-08
YNL054W-B,-2.06186260563245,7.26804835790151,434.110720123618,1.1769904220772e-10,1.2835500906474e-08
YPL095C,-1.85712356638768,6.21087924577452,427.30091601807,1.28884093956222e-10,1.38086870489587e-08
YER001W,-2.39879772063882,6.33219386336045,422.028990618956,1.38402851219047e-10,1.45728657309434e-08
YBR244W,-2.54965618894666,5.45973381979083,404.472225688835,1.76599284418473e-10,1.82795225414172e-08
YGR161C-D,-2.08333876176753,7.55808785752827,397.096205850799,1.96244641102388e-10,1.94610180366637e-08
YBR093C,-2.41602429764633,7.19197758041648,396.754113362621,1.97216126059037e-10,1.94610180366637e-08
YDR406W,-1.87325989268775,7.43263050633521,396.628665056638,1.97573787174251e-10,1.94610180366637e-08
YKL062W,-2.13416643687322,6.99351513255859,386.302756266935,2.29797674749779e-10,2.21401469227405e-08
YOR348C,2.34510775312856,4.73507151944054,385.488860563849,2.3258937553739e-10,2.21401469227405e-08
YLR035C-A,-2.21273597307598,6.88816973771666,384.609826701439,2.35649181263818e-10,2.21401469227405e-08
YER091C,1.95247367553247,9.10004278204413,377.509682671048,2.6216857479586e-10,2.42585376708836e-08
YGL028C,-1.65304494683281,6.56388483629757,374.989503340391,2.72410468335755e-10,2.48300108974098e-08
YFR015C,-2.55104285620132,8.99146789401691,374.01584973591,2.76492202773195e-10,2.48314394461162e-08
YDR077W,-3.15573472113427,11.2664927388067,359.54841101639,3.46443193453938e-10,3.06627330785971e-08
YHR092C,-2.12851803958134,9.73060765844122,354.243065769474,3.77148688502113e-10,3.29035291526057e-08
YDR343C,-2.31365154732609,9.54925487019834,341.083399923957,4.68120596723197e-10,4.02649645660361e-08
YDR044W,-1.91994238182709,8.10047637911568,338.556299050237,4.88405180020173e-10,4.14262560330999e-08
YBR238C,-2.35196964513421,5.75743084918765,332.748521342479,5.39049735354024e-10,4.50955716959867e-08
YIL011W,-1.66829290254522,5.37591546272066,316.901954876987,7.11757233940691e-10,5.87392084821054e-08
YDR342C,-2.51734234337257,10.2952721402112,314.713678038486,7.4038385858256e-10,6.02869896581826e-08
YFR055W,-1.96142227017591,6.78629963778539,313.968067716856,7.50443935544459e-10,6.03021199259212e-08
YGL255W,-1.6310624601206,6.93020370589032,310.003620138194,8.06697750025048e-10,6.39805605117268e-08
YPR149W,-1.94134031710036,8.32685109357717,308.662577454196,8.26832973704129e-10,6.47367816719374e-08
YCR021C,-1.78015638779375,5.84317443883508,295.333271844823,1.06255383775243e-09,8.21394466728364e-08
YCL025C,-1.44299622448054,7.08547996996306,290.12998227928,1.17534926393419e-09,8.97232244355764e-08
YKR076W,1.66644803122072,6.23636130472225,284.301153917913,1.3187399691096e-09,9.94264813747202e-08
