genes,logFC,logCPM,F,PValue,FDR
YML123C,-4.44935816177819,9.00363707884008,1224.64779172312,1.57227060835723e-11,9.6427356410549e-08
YHR215W,-4.25821365393295,7.2194454457902,898.004733524078,6.98341871669563e-11,1.12776461813623e-07
YDR033W,-3.71385294842613,8.92852915567001,885.971219533065,7.45052308317204e-11,1.12776461813623e-07
YOR290C,-7.57010175203072,6.63885057035958,884.979229655228,7.49068596928205e-11,1.12776461813623e-07
YGR234W,-4.38031542211034,8.51858538700047,847.977342639536,9.19423298659897e-11,1.12776461813623e-07
YAR071W,-4.07888308033669,7.55126391487392,776.358192492014,1.40362727861085e-10,1.43474101662006e-07
YIL121W,-2.74168076057684,6.67592657884935,629.193485780204,3.83812773727028e-10,3.36274820181123e-07
YER081W,3.27804235994445,9.0407060195924,571.629019457447,6.06944566229341e-10,4.37457223813551e-07
YPL019C,-2.66651104232242,7.9969609261693,564.951107698524,6.41955815151142e-10,4.37457223813551e-07
YER001W,-2.41155623456601,6.32910285060194,466.244920991009,1.60271069107743e-09,9.53704940263772e-07
YOR153W,-2.82242690789389,9.85361281692028,455.330684916904,1.79380866439995e-09,9.53704940263772e-07
YDR261C-D,-2.58162842049041,7.57490658981403,451.565019383236,1.86604586387824e-09,9.53704940263772e-07
YBR244W,-3.07522501495822,5.36666010299678,432.948139124533,2.27932051157185e-09,1.07531328442078e-06
YPR137C-B,-2.21677217594175,7.42988610729538,407.111147714662,3.05248576010484e-09,1.31131147187662e-06
YOL103W-B,-2.41326294820222,7.82401950610104,402.88995706809,3.20718605546214e-09,1.31131147187662e-06
YHR136C,-4.3237605214865,5.58981607464638,390.70884590997,3.7096982095688e-09,1.42197369495534e-06
YER011W,-4.20689931350168,7.56635747582266,377.106954680991,4.38778177206587e-09,1.4435789517012e-06
YML039W,-2.42334106292797,7.63824487418876,367.005637016065,4.98965716500435e-09,1.4435789517012e-06
YER138C,-2.46103896569026,7.57750379874714,366.341770444618,5.0325950827707e-09,1.4435789517012e-06
YDR365W-B,-2.27212935545723,7.47659093089388,359.424234741405,5.50762754640422e-09,1.4435789517012e-06
YPR158W-B,-2.26670298368149,7.48059341455381,357.31469454482,5.66313577437691e-09,1.4435789517012e-06
YDR098C-B,-2.0708981372914,7.35839287357438,356.720028335111,5.70792605938821e-09,1.4435789517012e-06
YMR050C,-2.17909135348964,7.82896924779882,354.896670372398,5.84795047239287e-09,1.4435789517012e-06
YPL025C,3.65182297642003,4.03801874822407,354.867617453332,5.85021491516536e-09,1.4435789517012e-06
YMR045C,-2.29255665672859,7.54358892269679,352.8272716787,6.01192312442911e-09,1.4435789517012e-06
YPR158C-D,-2.33483788097717,7.81543368452668,350.416189748197,6.21002125389439e-09,1.4435789517012e-06
YLR157C-B,-2.37771684824905,7.89319295617677,346.514535503799,6.54754460488326e-09,1.4435789517012e-06
YDR316W-B,-2.2203050617351,7.47485496516811,346.027995318166,6.59116900563784e-09,1.4435789517012e-06
