genes,logFC,logCPM,F,PValue,FDR
YOR290C,-7.74362700732802,6.48592019903007,3346.40969437518,1.95542454953085e-29,7.29180559944306e-26
YIL121W,-2.87191501111616,6.65636853909457,3294.6743426819,2.40019934148883e-29,7.29180559944306e-26
YDR033W,-3.72591713783323,8.94335919691019,2522.78680813338,8.00534816561759e-28,1.62134984847642e-24
YER081W,3.20176261520325,9.1397230411032,2021.68838086044,1.45804105433209e-26,2.21476436153045e-23
YML123C,-4.55589469694973,9.11351005045456,1955.56373598712,2.25305433537073e-26,2.29185112809645e-23
YGR234W,-4.19429329187725,8.44271150810949,1954.89336770792,2.2631841291275e-26,2.29185112809645e-23
YHR215W,-4.43900257065835,7.25736660275631,1911.94323884875,3.02646919177216e-26,2.62697525845824e-23
YAR009C,-2.42063513727045,7.0957459788783,1858.40081726535,4.38790239778861e-26,3.33261187112045e-23
YDR365W-B,-2.32138233843135,7.41244627970717,1683.4332250655,1.59720494821374e-25,1.07829080726074e-22
YPL095C,-2.03539078920925,6.21854514735498,1595.05573791221,3.22867617259414e-25,1.9617436424682e-22
YER138C,-2.40743410718442,7.497152468832,1575.98486392127,3.77717958848198e-25,2.08637665269241e-22
YPL257W-B,-2.41549903947145,7.28884318150878,1516.0407026423,6.26276114677834e-25,2.96337333548859e-22
YAR071W,-4.26425184886045,7.62332187782985,1511.49081164651,6.5129980986616e-25,2.96337333548859e-22
YOR153W,-2.7223570045245,9.71836943379472,1506.02270673097,6.82804916011195e-25,2.96337333548859e-22
YLR157C-B,-2.39394769235371,7.79621142060927,1494.9420003127,7.51788550338038e-25,3.04524482123595e-22
YML045W,-2.28905080266929,7.55822352126296,1483.67698379527,8.29666325339585e-25,3.15065787047707e-22
YJR027W,-2.33463505447911,7.76682937726396,1469.33418721437,9.41611467890103e-25,3.36543016405898e-22
YPR137C-B,-2.2144820336852,7.30638964113734,1419.41766761015,1.47697758387895e-24,4.9856198886936e-22
YGR038C-B,-2.21816485008611,7.52217152155326,1410.30404160208,1.60618732627237e-24,5.1364179970689e-22
YML039W,-2.42437624195862,7.52253578133121,1389.78041407538,1.94389101463412e-24,5.90554090245847e-22
YPR158C-D,-2.39053916112461,7.73873948454717,1363.69010905041,2.48758846291762e-24,6.8855851771458e-22
YJR029W,-2.2438741625307,7.59117942170185,1363.45670274159,2.49313485676773e-24,6.8855851771458e-22
YLR227W-B,-2.33573862177029,7.38696700101894,1357.06447948625,2.65032138747158e-24,7.00145771751188e-22
YDR261C-D,-2.55091205491493,7.47695454365983,1317.54729052874,3.89247577977014e-24,9.8544511824514e-22
