genes,logFC,logCPM,F,PValue,FDR
YIL121W,-2.86472399647832,6.68226130090605,3592.01568703275,5.47250037547469e-30,3.33165822858899e-26
YAR071W,-4.31062687308933,7.66617935749915,3246.74853863217,2.08616565497114e-29,6.03858796544747e-26
YGR234W,-4.24141155225703,8.49678795442256,3106.471183649,3.74279105008283e-29,6.03858796544747e-26
YHR215W,-4.50319580448963,7.31343085427928,3092.81054313321,3.96753479989979e-29,6.03858796544747e-26
YDR033W,-3.84973111996163,9.01537649869054,2958.10736669206,7.15083137242222e-29,8.70685227906129e-26
YML123C,-4.63137526820836,9.14269563000293,2792.78425714345,1.52974439641537e-28,1.55218064756279e-25
YOR153W,-2.7768981350318,9.81321061609584,2325.15798944456,1.72090041805172e-27,1.49669167787127e-24
YDR365W-B,-2.30466719641178,7.44595791850426,1909.79103505871,2.30257506173896e-26,1.75225962198335e-23
YER138C,-2.42502032280686,7.5345426385133,1869.81395897674,3.04186272706084e-26,2.05765114248293e-23
YOR290C,-7.53525927052253,6.51825063424758,1838.8668666063,3.78891808547619e-26,2.23371786024318e-23
YDR261C-D,-2.49853000989786,7.51390766272396,1823.89296320523,4.2192273277376e-26,2.23371786024318e-23
YML045W,-2.27852088833239,7.60179076244297,1817.99602280549,4.40286043411928e-26,2.23371786024318e-23
YML039W,-2.42047372961551,7.57170605324449,1799.50716923454,5.03652253120867e-26,2.35864224384603e-23
YOL103W-B,-2.44720292331039,7.75590164894661,1720.18085219555,9.11130635717083e-26,3.96211665017543e-23
YPL257W-B,-2.41519126669331,7.32762982047455,1710.04772254669,9.84706478820331e-26,3.99219274812859e-23
YJR027W,-2.34016840307696,7.79650479610618,1701.81388109017,1.04919651724799e-25,3.99219274812859e-23
YPR158W-B,-2.29401878194667,7.42312858349585,1621.60503103452,1.97841011533413e-25,6.96384854477048e-23
YKL109W,-2.14644619818347,7.65971974458684,1616.68496790905,2.05895653426197e-25,6.96384854477048e-23
YPR158C-D,-2.39800466364107,7.77570661079727,1601.19428226336,2.33643624556471e-25,7.4864336121042e-23
YGR038C-B,-2.22763897449813,7.56611556037862,1591.60375099771,2.52819305418729e-25,7.69581965694612e-23
YLR157C-B,-2.38307700982039,7.84492269296168,1517.59277815682,4.72291821470737e-25,1.35474258410403e-22
YMR050C,-2.25040556697631,7.79421306929832,1513.44458497615,4.89558752468604e-25,1.35474258410403e-22
YPR137C-B,-2.25157119879793,7.35849188090722,1493.91935197031,5.80464288374855e-25,1.49257357775847e-22
YER081W,3.15270662617158,9.07520142583829,1492.37352878736,5.88399570732644e-25,1.49257357775847e-22
YDR316W-B,-2.2239510368098,7.40995597603617,1409.78279291063,1.24105183089997e-24,3.00727084015483e-22
YDR098C-B,-2.11350321537715,7.33946255166281,1406.10057929204,1.28431409073629e-24,3.00727084015483e-22
YOR273C,-2.27218220137035,8.00954527998357,1342.78882817763,2.34804100228727e-24,5.29439763774997e-22
YJL012C,-1.4284482394935,8.13845953109373,1335.53356135612,2.52060518346719e-24,5.48051584176723e-22
YLR227W-B,-2.31073139543226,7.44162785447069,1322.18030407719,2.87489464018661e-24,5.98344413985092e-22
YAR009C,-2.38811625535243,7.17384965063997,1319.62931730732,2.94847772988711e-24,5.98344413985092e-22
YHR214C-B,-2.13257200831628,7.5325803647692,1275.87511971555,4.58317185354711e-24,9.00075814335317e-22
YJR029W,-2.24728175201622,7.66638469722986,1264.90889686977,5.13084315138076e-24,9.7614290955019e-22
YDR406W,-1.91747321093036,7.39003080478363,1236.07110116013,6.93614664641967e-24,1.27961396313342e-21
YHL047C,-1.83082024009027,7.56634481162591,1225.68346354637,7.74487854244466e-24,1.38678884018833e-21
YGR161C-D,-2.01754971048094,7.49323431587225,1215.00874509654,8.68261740490115e-24,1.51027927888681e-21
YER011W,-4.29413382102516,7.60048776341694,1204.04390910293,9.77422517570226e-24,1.6529300797132e-21
YOR142W-B,-2.09272836598676,7.21626103492271,1191.80108661203,1.11700012028773e-23,1.83791803575991e-21
YNL284C-B,-2.10598416947088,7.91494011910146,1185.81257345377,1.19294940191245e-23,1.89983789435911e-21
YER160C,-2.1907669947032,7.32304114848082,1183.85967717171,1.21890274108112e-23,1.89983789435911e-21
YDR210C-D,-2.09874355345853,7.37530793960558,1181.70447662672,1.24825091613608e-23,1.89983789435911e-21
YMR045C,-2.21686170108006,7.4640320057047,1167.46130394344,1.4623666056502e-23,2.17143607199962e-21
YGR027W-B,-2.29984762902475,7.720604075384,1161.94121318468,1.55569215435171e-23,2.23701305966926e-21
YCL064C,-1.37826498404839,8.50578423628617,1160.56071800998,1.58001907959557e-23,2.23701305966926e-21
YPL019C,-2.38546795480414,7.87745241607646,1135.62939942985,2.09763166763883e-23,2.90235945286027e-21
YBR012W-B,-1.97904096574732,7.1032637276642,1131.94845204037,2.18838015998024e-23,2.96063520310215e-21
YLR035C-A,-2.0401557873051,6.7621249700736,1037.25857469791,6.83193695046551e-23,9.04192003357262e-21
YBL005W-B,-2.08600703792911,7.37015096814301,1020.64205485042,8.43007639090677e-23,1.09196393761363e-20
YBR067C,-3.09377024304664,9.06595715148707,1009.47403983476,9.72757331589519e-23,1.23378054889937e-20
YNL054W-B,-1.93039674022139,7.20872973170523,957.078601144971,1.94511646520336e-22,2.41670796737919e-20
YPL025C,3.41637713943162,3.91605376917806,908.232628680203,3.83986784427605e-22,4.67542308719051e-20
YER124C,-1.7026286236865,6.40303666860911,888.290701964808,5.12119513682399e-22,6.11330117509499e-20
YDR011W,-1.21487151736699,7.70190313988616,868.995345755417,6.80764027524804e-22,7.97017576840578e-20
YBR092C,-2.90988393454577,7.35980867361494,863.970219138532,7.33888762357792e-22,8.43002789666837e-20
YLL061W,1.38818390949691,6.48093489191271,849.272347429353,9.16533561938798e-22,1.0333067268673e-19
YPL095C,-2.01197859929339,6.28147948933196,834.000862597135,1.15922084881739e-21,1.28315209592732e-19
YLL052C,-2.8192347471642,3.26772885691249,819.34602608094,1.45808577028841e-21,1.58514753027068e-19
YER001W,-2.27440138515986,6.22566400274342,808.701565709496,1.72674580362608e-21,1.84428569341677e-19
YLR111W,3.29042929931349,3.06161374711322,803.32649905399,1.88222890695738e-21,1.97569130785458e-19
YOR092W,-1.12486502123206,5.9726843916692,800.981293950786,1.95472579312992e-21,2.01701197094491e-19
YHR136C,-4.75116786311516,5.77046345193693,783.659056792542,2.59287163326129e-21,2.63090041721579e-19
YFR055W,-2.05215390934999,6.87098800596656,780.385134563505,2.73694048379321e-21,2.73155633857919e-19
YGR035C,-3.8317143353909,5.64808874239384,776.341638760872,2.92686006558174e-21,2.87398775471962e-19
YOL130W,-1.11109783475633,7.24813341395172,769.920483040954,3.25817731952208e-21,3.14853706686515e-19
YHR216W,-1.30826908227425,8.06265970307615,743.832353503972,5.08322636431268e-21,4.83541907905244e-19
YDR281C,-3.69796622702757,3.23795900578183,740.314356663721,5.4036551523837e-21,5.06114654887876e-19
YOR376W,3.32593908626662,2.65076202226764,736.177187995176,5.80851026719174e-21,5.35791068282778e-19
YIL011W,-1.78048390010708,5.38547511138389,727.191476281664,6.80464207562713e-21,6.1830837248385e-19
YFR030W,1.2398967560144,6.44775804315984,692.523320669393,1.27624298384526e-20,1.14261283612499e-18
YCR018C,-1.64530543207173,4.56617521238505,677.704836667026,1.68548397181071e-20,1.48713426382371e-18
YLR413W,-2.38298540324591,8.28332589145822,676.145910168572,1.73611978782804e-20,1.5099281811853e-18
YCR025C,2.5004124935109,3.29034410992751,674.721935334252,1.78380304291271e-20,1.52954829933135e-18
YOR306C,-1.31123295226431,6.72857802506617,672.868675010219,1.84798079735398e-20,1.56257042976264e-18
YGL028C,-1.68413974345024,6.61829500507071,672.059581926117,1.87677386280348e-20,1.56517798311611e-18
YDR034C-D,-1.32270075290869,6.37506196702837,671.031299969672,1.91406501621294e-20,1.57470646198708e-18
YPL057C,-1.1450945668408,7.2719193485736,667.238493743638,2.05865358833304e-20,1.67107773943621e-18
YER037W,-1.81109947769597,5.59567789825877,644.36189161321,3.22175008382462e-20,2.5807913829374e-18
YFL002W-A,-1.32408858311937,6.32471258910612,637.747174477223,3.67766766051448e-20,2.90774554768989e-18
YDL039C,-3.26151564079922,7.68127817145862,626.559108887226,4.61436299110128e-20,3.60156947305444e-18
YKL062W,-2.05081909941034,7.01920973621321,615.260492727731,5.82579559463139e-20,4.48954982026784e-18
YDR399W,-1.96680498629624,7.64713258622502,596.888878142701,8.58718980271618e-20,6.53485143986701e-18
YPR149W,-2.254731615109,8.46868998163038,589.678095570578,1.00310796208081e-19,7.53940897919499e-18
YKL182W,-1.08067110255192,9.62654459787245,576.570064871694,1.33689253249735e-19,9.92561187541938e-18
YBR070C,1.51383086665074,5.5899136660422,575.597628765435,1.36602630860585e-19,1.00197206828824e-17
YOL104C,-2.79062360159929,2.26559763406612,550.315087505426,2.42295309253239e-19,1.75606409849252e-17
YGL255W,-1.54953505077452,6.91363155645611,549.375836546286,2.47628341936754e-19,1.77360158318936e-17
YPR064W,2.69056998281086,3.26559089522415,545.985358945515,2.67954409104765e-19,1.89686795654629e-17
YJR147W,-1.36846497164219,5.68013094914569,544.826206261518,2.75309183713987e-19,1.9265313913227e-17
YLR410W-B,-1.30186878612852,6.41581021182525,534.503216115791,3.51249360235695e-19,2.42764472928289e-17
YDR077W,-3.43549869998213,11.5961195786236,534.069745720664,3.54895500831434e-19,2.42764472928289e-17
YGR161W-B,-1.31892292184531,6.39139452097811,533.535964114843,3.59441403401036e-19,2.43142140433945e-17
YBL005W,-1.26638077813672,5.94754097155038,527.556932340465,4.14865590295257e-19,2.77549638870058e-17
YHR092C,-2.32311086921526,9.83923252461511,525.953187210457,4.31247892687266e-19,2.85373605508704e-17
YFR015C,-3.02929923266355,9.27501093509608,525.354516297729,4.37540434712329e-19,2.86424318981576e-17
YMR056C,1.8613513373269,5.83377232742281,522.811710096548,4.65388860557805e-19,3.00357762491424e-17
YDL037C,-4.28597568196812,4.61391368964974,522.520978197555,4.68692303493517e-19,3.00357762491424e-17
YKR039W,2.0430811441168,6.84560763272598,518.993444627568,5.10845609762522e-19,3.23961257524399e-17
YPR009W,-1.22885545550247,5.58014340361351,515.642233210037,5.54685807396777e-19,3.48136824271297e-17
YOR192C-B,-1.25396395492672,6.48510665988644,512.676941012484,5.96859039925703e-19,3.70783452557927e-17
YIL056W,-1.49864579539794,7.02019289071886,510.856098084296,6.2445448496736e-19,3.84007970149625e-17
YBR093C,-2.3738453104968,7.21494920255585,509.766127281338,6.41627204214553e-19,3.9062264192582e-17
YGR087C,2.71809951547726,3.55643388037066,507.726029170147,6.75149109136993e-19,4.01249412313476e-17
YOR343W-B,-1.22093761030335,6.19846735131305,507.664285568836,6.76192557288946e-19,4.01249412313476e-17
YBR244W,-2.55510474363483,5.16974746738666,507.50720751346,6.78854951844416e-19,4.01249412313476e-17
YIL169C,-2.94593073809879,7.74136913597267,502.526695633779,7.69397953389222e-19,4.5039372502246e-17
YDL048C,-1.41796804583659,7.48481417249113,500.289809777503,8.14214762091173e-19,4.72089473486768e-17
YIL094C,-1.1970826933673,7.9263714929936,484.228447825999,1.23145632796139e-18,7.07274162700843e-17
YCL019W,-1.30013286876036,6.13607723329618,477.912890175812,1.45420932248263e-18,8.2740433226862e-17
YER042W,1.42710280527853,5.96613644924321,468.323188895432,1.87940072463086e-18,1.05942514921784e-16
YJR150C,-3.31479149468552,2.97193610717421,466.233122941735,1.98876822767306e-18,1.10551609751765e-16
YGR233C,-1.26369700592781,6.22675448398182,466.071922635557,1.99748309341231e-18,1.10551609751765e-16
YJR010W,1.3432581058272,6.46257687564911,464.508219595964,2.0841832603036e-18,1.14310880078633e-16
YBL100W-B,-1.1820776529612,5.73241721298252,462.583971116287,2.19646529005451e-18,1.19393577552249e-16
