genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.80965958036718,9.00304841509555,5361.29364556789,1.13236419689841e-32,6.87005358258267e-29
YER081W,3.24948777356131,9.18247222375585,3851.40402668125,9.72850933006627e-31,2.14685157300961e-27
YOR290C,-7.18773583793272,6.49069350833691,3826.4935591309,1.06157157063274e-30,2.14685157300961e-27
YIL121W,-2.75809670834592,6.68724568775579,2917.67843247416,4.05716576139504e-29,4.89360186913385e-26
YAR071W,-4.33769414616775,7.62304563671297,2900.69344036371,4.3878581512985e-29,4.89360186913385e-26
YGR234W,-4.1974938384875,8.48072387254454,2879.59202685558,4.83956011452169e-29,4.89360186913385e-26
YML123C,-4.67760018439703,9.13446503395003,2733.07738493629,9.75163578813153e-29,8.45188204665628e-26
YHR215W,-4.54418088998973,7.25149747141149,2568.86661086359,2.23832251040478e-28,1.69748783382823e-25
YER138C,-2.41371898541726,7.4702669435273,2296.58857805246,1.00417276620103e-27,6.76924019171296e-25
YDR261C-D,-2.55686134862767,7.45577928255667,2132.97499286073,2.70010091983558e-27,1.63815122806424e-24
YOL103W-B,-2.4420155315207,7.70311247755358,2064.18047065897,4.18612544721768e-27,2.30883846256997e-24
YJR029W,-2.26568966082105,7.58377482717886,2040.35376955887,4.88913608208666e-27,2.41979008929859e-24
YOR153W,-2.80815076354257,9.77607133011941,2031.40760956797,5.18497958808005e-27,2.41979008929859e-24
YPL257W-B,-2.45253143913921,7.26873247716806,1987.64615382578,6.93709323760109e-27,3.00623890518041e-24
YLR157C-B,-2.37718698704066,7.77514875455669,1907.19811147198,1.2048598411603e-26,4.87325643754634e-24
YAR009C,-2.42909379378725,7.11541998551394,1850.27014021392,1.80594862077663e-26,6.84793142640738e-24
YPR137C-B,-2.26357462535103,7.28806424111992,1828.93451552644,2.10842389160213e-26,7.5245927943236e-24
YGR038C-B,-2.22284669535882,7.50374941678467,1793.31479783849,2.74143752606633e-26,9.24016748369136e-24
YPR158C-D,-2.45734860910902,7.70502777532957,1755.57818836716,3.64113149358596e-26,1.1626707774519e-23
YPR158W-B,-2.30814064887011,7.3505687441287,1720.31606085375,4.77303572591394e-26,1.44790038745599e-23
YML045W,-2.32154722506843,7.54191700564481,1713.63853292755,5.02717022913007e-26,1.45237341810153e-23
