genes,logFC,logCPM,F,PValue,FDR
YDR033W,-3.79698314805669,8.94542601138454,6312.20669619083,6.60718564033473e-48,3.13090252003979e-44
YIL121W,-2.83737908403546,6.72206231019136,6182.19910170075,1.0258527260943e-47,3.13090252003979e-44
YHR215W,-4.40414387196898,7.24557641030436,4834.19687312265,1.8495475090065e-45,3.7632126649919e-42
YML123C,-4.68312632616434,9.20465664630917,4689.21063922583,3.51607508608215e-45,5.36553058136136e-42
YAR071W,-4.26358570554552,7.58451482080228,4632.11504793512,4.55280584954433e-45,5.55806538112372e-42
YGR234W,-4.20237489487563,8.47477821556153,3768.37868358994,3.52155688286143e-43,3.58259720216436e-40
YPL257W-B,-2.48227265780437,7.37482076700509,3734.623790683,4.25580199502977e-43,3.71105933966596e-40
YML039W,-2.49095071455638,7.61726378322418,3477.34403197484,1.91047349452205e-42,1.45769127632032e-39
YDR365W-B,-2.34566640223133,7.48186203962064,3381.41045456789,3.44032381605673e-42,2.33330406369003e-39
YPR137C-B,-2.28161117541337,7.38694700323325,3264.49548328964,7.20755317302295e-42,4.34538067128048e-39
YOR290C,-7.56948183715633,6.58884608553928,3251.63619291192,7.83079740892615e-42,4.34538067128048e-39
YPR158C-D,-2.42527645925091,7.80662966861515,3207.56776926863,1.04307341366789e-41,5.30576676419069e-39
YML045W,-2.32155887476048,7.64066049710017,3176.8947980306,1.27637323542633e-41,5.99306325310946e-39
YPR158W-B,-2.33326073783846,7.45853173623696,3162.04798094744,1.40834852644614e-41,6.14039957530517e-39
YGR038C-B,-2.26974322512066,7.59188785241855,3126.06588808431,1.79102556374607e-41,7.28828002740399e-39
YLR157C-B,-2.44648207974004,7.88731735556365,3110.96442134009,1.9827504559515e-41,7.56419298945498e-39
YJR027W,-2.38171046135599,7.8422686487066,3083.59377104077,2.38703696500911e-41,8.57086684377388e-39
YER138C,-2.46826268818961,7.57639556636024,3016.91747578786,3.77724766582239e-41,1.28090665289888e-38
YGR161C-D,-2.07787966094166,7.52238816059328,2804.67498269136,1.74527886017495e-40,5.54388135943627e-38
YBL005W-B,-2.16438797727983,7.40841580208086,2799.33230515296,1.81647488841293e-40,5.54388135943627e-38
YER081W,3.09174087621155,9.08072327256695,2767.17324679889,2.31444291474159e-40,6.72731407218221e-38
YJR029W,-2.30599455869364,7.6921240210313,2758.33862687317,2.47492647586763e-40,6.86679600395272e-38
YMR045C,-2.27594276747755,7.49747505933982,2746.06717832086,2.71742467816221e-40,7.21180879804441e-38
YDR261C-D,-2.58325513684484,7.56194728843632,2688.74946404948,4.22832422436204e-40,1.06506174422964e-37
YLR227W-B,-2.34662019797246,7.46174441091761,2678.30141384635,4.58777960811613e-40,1.06506174422964e-37
YAR009C,-2.44260852435227,7.23396239814411,2677.80934021636,4.60547845540033e-40,1.06506174422964e-37
YMR050C,-2.3074694775649,7.80991626785483,2674.91284329596,4.7111184623526e-40,1.06506174422964e-37
YNL284C-B,-2.14227876273428,7.94871406761762,2620.35984201638,7.25461399065613e-40,1.58150584996304e-37
YDR406W,-2.0004286328233,7.47005050605952,2594.80392401993,8.90782539257391e-40,1.87494366194039e-37
YOL103W-B,-2.50084487649461,7.79416178426292,2575.03975396998,1.0454854056428e-39,2.09138578853409e-37
YDR098C-B,-2.15806195257394,7.36734459493266,2573.09732865448,1.06213891619523e-39,2.09138578853409e-37
YDR316W-B,-2.28509568169534,7.45555139942019,2533.32389733372,1.47180007645138e-39,2.80745864583102e-37
YJL012C,-1.43384295091308,8.18702475973662,2515.49502282525,1.70633620774257e-39,3.15620491274564e-37
YGR027W-B,-2.37701777620075,7.755844705681,2503.9257651028,1.87920680093438e-39,3.37372891555983e-37
YPL019C,-2.47562867371799,7.99140495413811,2438.54721095583,3.26926132996859e-39,5.70159175946523e-37
YBR012W-B,-2.03877629076219,7.12306614697707,2426.24335108985,3.63424038339885e-39,6.16205647229627e-37
YHR214C-B,-2.17543637758575,7.55977833989388,2412.9307045784,4.07760413314758e-39,6.72694476452239e-37
YDR210C-D,-2.12700175400303,7.39459887894692,2382.72001101239,5.30719378429482e-39,8.52502917350936e-37
YOR153W,-2.76282585820738,9.80303109116329,2367.72659779373,6.05621808946803e-39,9.47875774823407e-37
YOR142W-B,-2.13340000710013,7.25160870724236,2316.26452116811,9.58846339448036e-39,1.4631995139977e-36
YCL064C,-1.34273550366684,8.51041797730913,2295.42803082436,1.15820491317089e-38,1.72431287560856e-36
YER160C,-2.24090487911244,7.35399822635404,2220.00302462277,2.32801829613336e-38,3.38338659038049e-36
YNL054W-B,-1.98503437752309,7.21425507237425,2093.88070179222,7.8944677752718e-38,1.12064723954091e-35
YPL095C,-2.02098010544679,6.28483599420256,2069.2908593999,1.01009752714207e-37,1.40128075128982e-35
YGL028C,-1.71510940186271,6.60382149737147,2010.05129501597,1.85115762974548e-37,2.5109924826592e-35
YOR306C,-1.36968655564542,6.78348153185737,1925.04410343577,4.55554389615556e-37,6.0450086830725e-35
YLR035C-A,-2.07516557220089,6.81397411967444,1798.91644096928,1.8669656118719e-36,2.42467193507789e-34
YER124C,-1.783269443559,6.49410006855697,1659.09515715145,1.00312888795665e-35,1.27564556918487e-33
YDR011W,-1.27410710201134,7.76079806222298,1633.7038133346,1.38160408743041e-35,1.72108394891331e-33
YER001W,-2.35124802279397,6.34724148506456,1568.91367098656,3.19823405739248e-35,3.90440413726474e-33
YPL057C,-1.15835280200693,7.26374204768082,1469.96990226317,1.23284939844421e-34,1.4755515153144e-32
YDR034C-D,-1.36563199593116,6.39270933400253,1437.8207155751,1.94805844217822e-34,2.28672090981843e-32
YFL002W-A,-1.40359486498136,6.33902126301031,1425.59197054427,2.3244231397717e-34,2.67703374437103e-32
YOR273C,-2.25727684023218,7.98589549613552,1367.82781118692,5.46443922832602e-34,6.17684019438926e-32
YDR399W,-1.94866882294695,7.63157477806827,1351.96416504396,6.95281918522832e-34,7.71636514666067e-32
YKL062W,-2.20587385500464,7.11968973550565,1340.08535345551,8.34219613067352e-34,9.09299378243413e-32
YKL109W,-2.09808020895259,7.66712624360561,1335.78778500194,8.91399236193369e-34,9.5457911188146e-32
YFR055W,-2.04372579659863,6.85491215671757,1328.69302230015,9.94950026322958e-34,1.04709913115092e-31
YER011W,-4.19024625895196,7.5507096897514,1293.91118941299,1.71959106781305e-33,1.77904811490354e-31
YGR233C,-1.35174762120644,6.34809019374962,1269.70244352319,2.53803217126113e-33,2.58202472889632e-31
YOR192C-B,-1.34202925070328,6.51021157322083,1252.89044439612,3.34008504785424e-33,3.34227526755775e-31
YGR161W-B,-1.35179277524649,6.43589473686739,1220.06500346962,5.76959441974802e-33,5.68025876421644e-31
YBR093C,-2.3473540274522,7.12992137271638,1204.57754950776,7.50413730022844e-33,7.270675250888e-31
YPL025C,3.61474977674896,3.9684884997052,1196.60768227297,8.60200109160066e-33,8.20415854111413e-31
YHR136C,-4.86183488341717,5.80878656334284,1194.22974736082,8.96119949849303e-33,8.4152556521233e-31
YMR272C,-1.4705782139983,7.28139656881379,1178.40491075318,1.17890508601801e-32,1.08946187726962e-30
YER037W,-1.88438525370861,5.63692337313613,1177.58763552072,1.19583790591521e-32,1.08946187726962e-30
YHL047C,-1.83596896899238,7.59723598234225,1176.10892076426,1.22712518595419e-32,1.10152531398005e-30
YCR025C,2.5706719489335,3.42077367717343,1161.71548804832,1.58046557596394e-32,1.38211384025786e-30
YIL169C,-2.94614499044376,7.70161461810419,1161.55375790437,1.58499293607552e-32,1.38211384025786e-30
YLL052C,-2.62707248690871,3.17809620557905,1147.82055443003,2.02362183361871e-32,1.73974474259276e-30
YMR056C,2.00360660313013,5.85929083181336,1103.34906870184,4.55323257742131e-32,3.86012939619162e-30
YPR149W,-2.20889851005352,8.45398910485997,1102.41306921569,4.6331738232864e-32,3.87409493388222e-30
YBR092C,-2.74706525927271,7.20200603991966,1100.19198263761,4.82880852898407e-32,3.97562313996223e-30
YPR064W,2.69061843942751,3.37965432611027,1099.5729785374,4.88485805205057e-32,3.97562313996223e-30
YDR281C,-3.8862426795667,3.31747978374594,1094.33661492944,5.38714827001462e-32,4.32673066318017e-30
YLR410W-B,-1.36533630163352,6.43191615055488,1092.89996485872,5.5342071881313e-32,4.38711697095499e-30
YOR343W-B,-1.269542033016,6.228843237481,1092.12864269337,5.61488990944213e-32,4.39401128297882e-30
YHR216W,-1.26474535335212,8.04838799058977,1090.20195836199,5.82185408068359e-32,4.49830345677122e-30
YDR261W-B,-1.24455749728624,6.10256435572287,1059.56464673635,1.04399081069387e-31,7.9656498855942e-30
YML122C,3.16271964440593,2.98004209757161,1054.17188961618,1.15896641943796e-31,8.64725505959723e-30
YDR210W-B,-1.22168043728702,6.27046087455553,1054.05253728445,1.16165615151863e-31,8.64725505959723e-30
YDR077W,-3.5283311958638,11.6168248690002,1019.16913357391,2.31272323375473e-31,1.70082682154685e-29
YBR244W,-2.57783164808964,5.25811507960427,1004.76267069633,3.09390165612655e-31,2.24823520345196e-29
YGR035C,-3.76123581334192,5.5147191236694,993.388251639935,3.9041436457933e-31,2.7905232577069e-29
YBR070C,1.57761506758968,5.65082427601436,993.047457917218,3.93160223071418e-31,2.7905232577069e-29
YBR067C,-2.92520678565164,8.93254081137813,990.295693780285,4.16086506533875e-31,2.91930119066985e-29
YCL019W,-1.34653259647872,6.16832376072577,984.486691173679,4.69202625665542e-31,3.2545600307528e-29
YFR015C,-3.05159921401707,9.35334146243894,962.125078040103,7.4991006286283e-31,5.14320339743226e-29
YOR376W,3.39642807657323,2.74468034759825,958.783269575074,8.05067692698593e-31,5.46014799581357e-29
YCR018C,-1.64519925928279,4.57085225246594,954.651532824446,8.79192968020439e-31,5.89735590856787e-29
YBL100W-B,-1.2374250251124,5.76042107422393,950.650285236405,9.57810195992691e-31,6.35486243080368e-29
YOL104C,-2.83171008832312,2.35901785333476,939.307857016549,1.22331607259493e-30,8.02916269582739e-29
YGL255W,-1.52320992508494,6.86691798437444,932.469707489797,1.41969757425615e-30,9.21897233325481e-29
YIL011W,-1.75632968543391,5.37374063693857,927.921712222205,1.56837754103068e-30,1.0077238432054e-28
YPR009W,-1.24514282999972,5.63207364763831,918.133426865863,1.94642136728272e-30,1.23759958603059e-28
YNL040W,-0.982772266911321,4.89936828191761,906.363625825276,2.53095209994311e-30,1.59267336268585e-28
YDL039C,-3.19808474728604,7.54684149189623,898.134501957372,3.04696073696198e-30,1.89782125902203e-28
YPR124W,-1.26220159204845,7.79138638086215,884.963251052436,4.11458026439898e-30,2.53690888221125e-28
YJL077C,1.884167555647,5.01333201525699,872.291380883042,5.51569714227997e-30,3.36678153564769e-28
YOR092W,-1.04418634790107,5.9516546904411,837.506978618952,1.25967443311791e-29,7.6129235047047e-28
YLR312C,1.45935888743712,4.69134884594326,827.575065042459,1.60425206759484e-29,9.60034766725383e-28
YIL094C,-1.14720945974821,7.9035603787449,824.367432410067,1.73558057674247e-29,1.02854212043068e-27
YOR178C,-1.66107871130129,6.32858554846834,812.069708752267,2.35310220698221e-29,1.38108998763648e-27
YLR111W,3.11619029553263,3.09357331190728,788.69315956986,4.24879987678145e-29,2.46996899503562e-27
YBL044W,3.07859310015259,3.14991299415383,784.426971334351,4.74109686458711e-29,2.7301561567396e-27
YGR087C,2.76827161194259,3.54734955779695,782.849336131664,4.93796777557866e-29,2.81694909365721e-27
YNL327W,-1.41867672642441,8.34353996845243,755.609492067812,1.00944845217422e-28,5.70525310376985e-27
YOL158C,-1.79483016645511,7.79000837025658,751.605342669146,1.12363246022908e-28,6.2580968506778e-27
YKL045W,0.785267750618165,5.968923202161,751.468371709262,1.12776974700943e-28,6.2580968506778e-27
YOL130W,-1.0757946607129,7.23373980319789,751.03202571578,1.14105649857158e-28,6.27478276331616e-27
YHR092C,-2.46406423220312,9.99055319135608,744.382286191522,1.36513322010176e-28,7.43997604955461e-27
YLL053C,-2.29636508876334,3.82377792596117,739.683295743671,1.55095123622664e-28,8.37788172205967e-27
YJR150C,-3.04374152039261,2.88184443793325,737.366652475065,1.65213310852912e-28,8.8461583284752e-27
YJL082W,-1.11581675221807,7.55049148460036,717.074432748069,2.89741408945701e-28,1.53789700887353e-26
YGR051C,2.52325362222329,4.81147359309953,715.540446441603,3.02494583613755e-28,1.591747360671e-26
YOL155C,-2.28462759695716,7.98794053946277,706.255433501807,3.93336526715002e-28,2.05207364022938e-26
YJR147W,-1.31444556082176,5.69958515288391,702.175701235587,4.41899653209324e-28,2.28589447727942e-26
YLR413W,-2.33581789357296,8.2210618718651,701.614798439174,4.49051867375091e-28,2.30337193147694e-26
YNL217W,-1.50025506135298,7.36501072250266,689.149624854537,6.43621142052394e-28,3.27388620923984e-26
YLR300W,-1.34788238733637,9.15573096610417,682.019911183367,7.92961554057331e-28,4.00019613716194e-26
YDL048C,-1.39618710352544,7.41823716197005,670.68388174588,1.10966833729868e-27,5.551979943337e-26
YBL005W,-1.24835295604495,6.00776406592083,658.408068863627,1.60648425232859e-27,7.97234136277538e-26
YGR050C,1.40300995701937,4.32862149927908,657.329130318602,1.66009766366902e-27,8.1719646282546e-26
YIL056W,-1.51520607054058,7.00624995231564,655.138422363458,1.77480091971891e-27,8.66670785117138e-26
YDR277C,-1.92949096450571,7.19702856639697,642.089544124964,2.65396946386876e-27,1.28570076249642e-25
YDR055W,-2.17423646846638,7.61251536958594,632.988337808151,3.52989947392165e-27,1.69657530620612e-25
YDR044W,-1.77111048794623,7.89570845369083,627.534008372324,4.19564463968069e-27,2.00079803754773e-25
YMR006C,-1.85050190365471,7.18204476754308,618.74355293195,5.55940000493561e-27,2.62563426332811e-25
YKL051W,-1.09748764596325,6.785892497158,618.562459527331,5.59194715322173e-27,2.62563426332811e-25
YLR112W,1.45102734565496,4.00516447313031,605.48907977109,8.5593357712141e-27,3.98825843873976e-25
YNL160W,-2.64265788344433,7.12875232234013,599.77940503308,1.03361411534491e-26,4.74971734686208e-25
YDL037C,-4.18506283150273,4.45705128077594,599.741487372706,1.03491547695389e-26,4.74971734686208e-25
YEL040W,-1.51946882593225,8.9794674600265,599.031221979712,1.05961194439973e-26,4.82676963329548e-25
