genes,logFC,logCPM,F,PValue,FDR
YGR234W,-4.348713946083,8.61625418539544,2275.34279488589,1.82990271294545e-18,1.11148290784307e-14
YER011W,-4.4202727807554,7.80936357447532,1618.24255200157,2.6257382864669e-17,4.11239889805507e-14
YOR153W,-2.89359116765125,9.8908201686261,1615.73037071189,2.65777304727043e-17,4.11239889805507e-14
YAR071W,-4.2792988093298,7.70534790018527,1611.84434443637,2.70819815479425e-17,4.11239889805507e-14
YOR290C,-7.58348543403418,6.58868816198456,1516.45728099975,4.35913992504652e-17,4.90064497099895e-14
YDR033W,-3.79837265465922,9.00431669291775,1496.2122407889,4.84094004379218e-17,4.90064497099895e-14
YHR215W,-4.59508493032455,7.34671044566705,1430.69507146313,6.86384065283746e-17,5.95585258933353e-14
YML123C,-4.53661657021232,9.00896567385777,1313.98321617165,1.33216710406486e-16,1.01144787376125e-13
YKL109W,-2.35814149627812,7.7204090734822,1063.16140239729,6.92085544246145e-16,4.67080843972343e-13
YIL121W,-2.74879084988087,6.64561832208068,987.555644033417,1.22719570075121e-15,7.45398668636283e-13
YER138C,-2.51704759230688,7.56295067817024,874.455941100966,3.15106118256606e-15,1.73995869299148e-12
YER081W,3.18967910918543,9.16907889602533,835.995747850682,4.46373147573862e-15,2.10009706185439e-12
YAR009C,-2.57678804534465,7.21544464564661,835.247470739075,4.49477474549013e-15,2.10009706185439e-12
YBR067C,-3.02292886036667,9.13445150100493,819.650593872973,5.20062295837211e-15,2.15987295654317e-12
YBR012W-B,-2.09559929815903,7.12151244107736,816.97417356956,5.33389765362982e-15,2.15987295654317e-12
YHR136C,-4.22025620453202,5.39411011892797,792.212788248825,6.7674364444442e-15,2.56908806022213e-12
YPL019C,-2.70025320210192,7.99043796231882,769.867513836428,8.44260103780967e-15,3.01649168845035e-12
YLR157C-B,-2.46854873923383,7.88412215164069,761.783217086112,9.16014219478e-15,3.09103909394965e-12
YOL103W-B,-2.51918211056736,7.78056549935462,755.616677429055,9.75378627475552e-15,3.11813146488763e-12
YGR035C,-4.03141176442621,5.79538788947699,728.795686669265,1.28938666557098e-14,3.91586730333906e-12
YPL257W-B,-2.51239408447942,7.36984854332639,718.688882544149,1.43613647254693e-14,4.00206445014176e-12
YGR027W-B,-2.43399382425566,7.76428510979316,710.87773548878,1.56249734489469e-14,4.00206445014176e-12
YML045W,-2.41213011282347,7.61686105122216,710.795978810443,1.56388457392968e-14,4.00206445014176e-12
YDR261C-D,-2.60610867590732,7.53180004018831,706.381637203268,1.64088823079306e-14,4.00206445014176e-12
YJR029W,-2.3669150921692,7.71171383507863,704.213828160306,1.68026137624614e-14,4.00206445014176e-12
YPR158W-B,-2.35291765547641,7.43464689347825,702.449147435339,1.71309969877652e-14,4.00206445014176e-12
YPR137C-B,-2.30628174863565,7.37649200553351,675.522918161714,2.315644286264e-14,4.83641698885905e-12
YDR316W-B,-2.36300500658802,7.45979685957071,673.850275143779,2.36031640350375e-14,4.83641698885905e-12
YDR406W,-1.87923866312755,7.30570945817776,673.739095688593,2.36331997865136e-14,4.83641698885905e-12
YOR273C,-2.32249674075666,8.02355984686417,672.642459106987,2.39317813841577e-14,4.83641698885905e-12
YJR027W,-2.39246326836338,7.82623322465893,669.947663064549,2.46837218726754e-14,4.83641698885905e-12
YMR045C,-2.29987708021815,7.50515046671021,663.080407808528,2.67232736927138e-14,4.92770747900279e-12
YPL095C,-1.88149534982392,6.15372995669662,662.922997521136,2.67722006597122e-14,4.92770747900279e-12
YML039W,-2.57420239341647,7.60945385071191,657.881068307395,2.83940640344949e-14,5.07251602780948e-12
YPR158C-D,-2.51025986728901,7.79017980729143,655.289740450737,2.92705145714735e-14,5.07968872877514e-12
YHR214C-B,-2.26018024685902,7.55076378256131,623.054658175054,4.31593378564069e-14,7.10621261655672e-12
YDR098C-B,-2.17383306957255,7.33864577541647,621.701970093753,4.38870796745643e-14,7.10621261655672e-12
YGR038C-B,-2.28103194771793,7.58128352919943,620.658890218455,4.44577015853071e-14,7.10621261655672e-12
YDR365W-B,-2.40769591295576,7.45307550136745,607.154890928028,5.26529683627134e-14,8.20036230346465e-12
YDR055W,-1.72524589139054,7.27764319659532,603.645782248289,5.50525258431928e-14,8.20568063615216e-12
YER160C,-2.33574810938267,7.35527505528325,603.167504015288,5.53890197698779e-14,8.20568063615216e-12
YNL284C-B,-2.24242230967369,7.95123896717824,596.331215373783,6.04610971821272e-14,8.71829592619165e-12
YBL005W-B,-2.31138371546148,7.41982588803779,594.734454262266,6.17199085983275e-14,8.71829592619165e-12
YLR227W-B,-2.36010229660177,7.45459650187051,588.319455341388,6.7083667052746e-14,9.26059531087226e-12
YMR056C,2.20029417320106,5.84917992752498,561.842754083523,9.55386690027836e-14,1.28955972338424e-11
YGR161C-D,-2.07436254784833,7.49351772206792,558.435093318231,1.00104496574713e-13,1.32181459172785e-11
YFR055W,-1.82519774882848,6.67156530231807,550.535047857412,1.11666659464033e-13,1.44311338209475e-11
YLR035C-A,-2.18591713777063,6.83960254633222,536.434452786906,1.36246086546042e-13,1.72408068683471e-11
YOR142W-B,-2.22114393487883,7.2554611903003,527.804661699751,1.54276430290658e-13,1.89140534594598e-11
YER001W,-2.45336596148835,6.26201706778646,526.696812283297,1.56780045305346e-13,1.89140534594598e-11
YLR413W,-2.54926036497352,8.44577028990643,525.797515837093,1.58846049760444e-13,1.89140534594598e-11
YHR092C,-2.08532212738355,9.56668754282468,524.481592198169,1.61924725039827e-13,1.89140534594598e-11
YOR108W,-1.53323295596669,6.72175876241971,522.594402574003,1.66457981132044e-13,1.90767127810573e-11
YLL061W,1.5215816149716,6.44995544563892,504.986565718277,2.16401709856538e-13,2.43411849197891e-11
YIL011W,-1.7528053216256,5.35392268145558,503.30227760508,2.22005030801518e-13,2.45174283106986e-11
YKR039W,2.20758134115128,6.76745532101677,491.133847133797,2.67707666993928e-13,2.90367208807342e-11
YBR092C,-2.79401786384992,7.41544987354731,484.529758223323,2.96896831934623e-13,3.16377431082614e-11
YHL047C,-1.81873255781704,7.60377513064993,467.388205657977,3.90927885949784e-13,4.09395858492929e-11
YDR281C,-3.97355954814444,3.28448838289896,465.809185581561,4.01159089499527e-13,4.12989882986462e-11
